year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
1996,House,104,2,1,H.R.,2202,HR2202-104,Immigration/Farm Workers,amendment,1996-03-21,Rejected,180,242,N,Y=Wrong; N=Right,951,https://voteview.com/rollcall/RH1040951,"bill number: the description calls the measure ""an immigration bill, H.R. 2020""; the roll call is on H.R. 2202, the Immigration in the National Interest Act. H.R. 2020 of the 104th is the Treasury/Postal appropriations bill and drew no immigration votes. The House Clerk's index lists 1996 roll 85 under H.R. 2202, as does Voteview. bill_number follows the roll call; the description keeps the card's words. The printed date and tally are both correct.",2,"In an effort to create another ""bracero"" program, big agri-business backed an amendment to an immigration bill, H.R. 2020, to allow companies to import hundreds of thousands of foreign, temporary farm workers. Farm Workers' and government reports found there was no current or expected future shortage of agricultural workers and showed the so-called guestworker program would likely take jobs from current workers, depress wages and diminish working conditions. The amendment, opposed by the AFL-CIO, failed March 21 by a 180-242 vote. Y=W, N=R (DEM: 23-165; REP: 157-76)"
1996,House,104,2,2,H.R.,2202,HR2202-104,Immigration/Guestworkers,motion to recommit,1996-03-21,Rejected,188,231,Y,Y=Right; N=Wrong,954,https://voteview.com/rollcall/RH1040954,,2,"Another provision of the immigration bill called for allowing more H-1B foreign, temporary guestworkers into the country. H-1B workers are skilled workers, such as computer programers. Some hi-tech employers have imported such workers to replace U.S. workers at drastically lower wages and without benefits. The AFL-CIO argued that employers should be prohibited from laying off U.S. workers and replacing them with H-1B workers and should be required to recruit and train U.S. workers to fill jobs. The Federation backed a motion to send the immigration bill back to committee with instructions to include new provisions protecting U.S. workers. The motion failed March 21 by a 188-231 vote. Y=R, N=W (DEM: 173-12; REP: 14-219)"
1996,House,104,2,3,H.R.,3103,HR3103-104,Medical Savings Accounts,motion to recommit,1996-03-28,Rejected,182,236,Y,Y=Right; N=Wrong,971,https://voteview.com/rollcall/RH1040971,"date: scorecard prints March 8; roll call 105 of the 1996 House is 28 March 1996. The printed tally 182-236 is correct and the corrected key is unique. The House cast no vote on H.R. 3103 on 8 March. Three things identify the roll independently of the date: the roster grid's printed record vote number 105, Voteview's dtl_desc (the Pallone motion to recommit H.R. 3103 with instructions), and the House Clerk's own index, which lists 1996 roll 105 as H.R. 3103 ""On Motion to Recommit with Instructions"" on 28 March.",2,"Affordable, accessible and quality health care has long been an AFL-CIO priority. But instead of improving health care, H.R. 3103 included provisions allowing the creation of Medical Savings Accounts. The MSAs would be used primarily by the wealthy who could afford to set aside portions of their income--tax free--in MSAs. Most working and poor families would be unable to take advantage of the scheme. Wealthier families already enjoy top-flight health care, and as a result, better health. MSAs would leave a sicker and poorer client population for other insurance mechanisms, and raise the cost for those who could not afford MSAs. The AFL-CIO supported a motion to strike the MSA provisions from H.R. 3103. That motion was defeated March 8 by a 182-236 vote. Y=R, N=W (DEM: 178-9; REP: 3-227)."
1996,House,104,2,4,H.R.,2406,HR2406-104,Housing/Family Rent Cap,amendment,1996-05-09,Rejected,196,222,Y,Y=Right; N=Wrong,1022,https://voteview.com/rollcall/RH1041022,,2,"For decades, rent for public housing tenants was capped at 30 percent of their adjusted monthly income. But a provision of the 1996 Housing Act (H.R. 2406) called for elimination of the cap. Without the 30 percent cap, rents could be raised beyond the means of lower-income families who rely on public housing. That's why the AFL-CIO supported an amendment to retain the cap, but to allow public housing authorities to design programs to encourage tenants to work, such as lower rents through earned income credits. The amendment failed May 9 by a 196-222 vote. Y=R, N=W (DEM: 178-11; REP 17-211)"
1996,House,104,2,5,H.R.,1227,HR1227-104,Minimum Wage/FLSA,amendment,1996-05-23,Rejected,196,229,N,Y=Wrong; N=Right,1060,https://voteview.com/rollcall/RH1041060,,2,"In the 1996 fight to raise the minimum wage, GOP leaders threw up many road blocks in an unsuccessful attempt to halt the AFL-CIO's drive to boost the pay of minimum wage workers. One amendment would have blocked the minimum wage increase and stripped Fair Labor Standards Act protections from more than 10 million workers in businesses with less than $500,000 in annual revenue. The amendment failed May 23 by a 196-229 vote. Y=W, N=R (DEM: 7-185; REP: 189-43)"
1996,House,104,2,6,H.J.Res.,182,HJRES182-104,China MFN,passage,1996-06-27,Rejected,141,286,Y,Y=Right; N=Wrong,1150,https://voteview.com/rollcall/RH1041150,,2,"Under both Democratic and Republican administrations, the AFL-CIO has opposed Most Favored Nation trading status for the People's Republic of China. In 1996, the Federation backed a resolution (HJR 182) to deny continuation of China's MFN privileges. China's abysmal record on human rights, its ban on independent trade unions and the use of forced labor to produce and export goods all justify MFN denial. The resolution was defeated June 27 by a 141-286 vote. Y=R, N=W (DEM: 75-119; REP 65-167)"
1996,House,104,2,7,H.R.,3755,HR3755-104,OSHA/Ergonomics,amendment,1996-07-11,Adopted,216,205,Y,Y=Right; N=Wrong,1167,https://voteview.com/rollcall/RH1041167,,3,"One of the major targets of House Speaker Newt Gingrich's (R-Ga.) Contract on America and war on workers in 1996 was workplace safety and OSHA. Ignoring facts that show repetitive stress injuries hurt and cripple millions of workers each year, Republican leaders wanted to prevent OSHA from issuing new ergonomic standards to prevent RSIs. They also wanted to ban the safety agency from gathering information about RSIs and how to prevent them. The AFL-CIO backed an amendment to the FY 1997 Labor/HHS appropriations bill to strip that anti-OSHA rider from the bill. The motion passed July 11 by a 216-205 vote. Y=R, N=W (DEM: 180-10; REP: 35-195)"
1996,House,104,2,8,H.R.,3755,HR3755-104,Education and Training,amendment,1996-07-11,Rejected,198,227,Y,Y=Right; N=Wrong,1169,https://voteview.com/rollcall/RH1041169,,3,"Republican leaders continued their attacks on education and training funding in the FY 1997 Labor/HHS appropriations bill by cutting or providing inadequate funds for those programs. In 1995, they sought to cut $10 billion from student loan programs but were blocked. An amendment to add $1.2 billion to the bill for dislocated worker training, summer youth jobs, Head Start, Goals 2000 and student loans failed July 11 by 198-227. Y=R, N=W (DEM: 195-0; REP: 2-227)"
1996,House,104,2,9,H.R.,2391,HR2391-104,Comp Time,passage,1996-07-30,Passed,225,195,N,Y=Wrong; N=Right,1236,https://voteview.com/rollcall/RH1041236,,3,"Another major component of the 1996 war on workers was the drive to let employers eliminate overtime pay for work after 40 hours a week. A bill (H.R. 2391) to gut the Fair Labor Standards Act work week protections by allowing employers to substitute comp time for time-and-a-half overtime pay won the backing of big business and their congressional allies. The bill gave lip service to voluntary agreements between the workers and employers, but most of the control was left in the hands of the boss. Penalties against employers for violations were weak and meaningless. Working families that depend on overtime to make ends meet would see their incomes reduced. The bill passed the House July 30 by a 225-195 vote. Y=W, N=R (DEM: 14-175; REP: 211-19)"
1996,House,104,2,10,H.R.,3734,HR3734-104,Welfare Reform,conference report,1996-07-31,Adopted,328,101,N,Y=Wrong; N=Right,1249,https://voteview.com/rollcall/RH1041249,,3,"While the AFL-CIO has been a long-time supporter of practical and innovative ways to move people from welfare to work, 1996's welfare reform legislation (H.R. 3734) was not welfare reform but budget cutting at its worst. Most of the money saved by the bill came from slashing the food stamp program and assistance to legal immigrants. Without granting Fair Labor Standards Act protections for people in forced workfare programs, private and public employers could eliminate decent paying jobs with health and pension benefits and replace them with workfare workers earning subminimum wages. The legislation was approved July 31 by a 328-101 vote. Y=W, N=R (DEM: 98-98; REP: 230-2)."
