year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
2019,House,116,1,1,H.J.Res.,28,HJRES28-116,"Further Additional Continuing Appropriations Act, 2019",passage,2019-01-23,Passed,229,184,Y,Y=Right; N=Wrong,45,https://voteview.com/rollcall/RH1160045,,1,"The passage of this continuing resolution provides appropriations to several federal agencies and was the first step to reopen the federal government, which was in its thirty-third day of a mindless shutdown. More than 380,000 federal employees and countless federal government contractors were locked out of their jobs, and another 420,000 have been required to report to work—all of them denied a paycheck due to the shutdown. Furthermore, millions continue to lose the vital government services that we all deserve and pay for. This continuing resolution passed on Jan. 23, 2019, and became law on Jan. 25, 2019."
2019,House,116,1,2,H.R.,1,HR1-116,For the People Act of 2019,passage,2019-03-08,Passed,234,193,Y,Y=Right; N=Wrong,117,https://voteview.com/rollcall/RH1160117,,1,"This legislation includes many of the most important reforms necessary to restore the promise of our democracy, including expanding access to the ballot box, reducing the influence of big money in politics and strengthening ethics rules for public servants. This bill passed the House on March 8, 2019."
2019,House,116,1,3,H.R.,7,HR7-116,Paycheck Fairness Act,passage,2019-03-27,Passed,242,187,Y,Y=Right; N=Wrong,133,https://voteview.com/rollcall/RH1160133,,1,"The Paycheck Fairness Act provides targeted remedies designed to update the 1963 Equal Pay Act. It requires employers to demonstrate that wage gaps between men and women doing the same work truly result from factors unrelated to gender. It prohibits employers’ use of prior salary history in setting pay for new hires and employer retaliation against workers who discuss their pay with coworkers. Last, H.R. 7 brings Equal Pay Act remedies and class action procedures into conformance with those available for other civil rights claims, and strengthens the government’s ability to identify and remedy systematic wage discrimination by requiring employers to report pay data to the EEOC. The bill passed the House on March 27, 2019."
2019,House,116,1,4,H.R.,5,HR5-116,Equality Act,passage,2019-05-17,Passed,236,173,Y,Y=Right; N=Wrong,216,https://voteview.com/rollcall/RH1160216,,1,"This bill defines and includes sex, sexual orientation and gender identity among the prohibited categories of discrimination or segregation, expands the definition of public accommodations and allows the Department of Justice to intervene in equal protection actions on account of sexual orientation or gender identity. This bill passed the House on May 17, 2019."
2019,House,116,1,5,H.R.,6,HR6-116,American Dream and Promise Act of 2019,passage,2019-06-04,Passed,237,187,Y,Y=Right; N=Wrong,239,https://voteview.com/rollcall/RH1160239,,2,"The Dream and American Promise Act of 2019 (H.R. 6) provides a well-earned path to citizenship for working people who have made positive contributions to society for decades. Recipients of TPS (Temporary Protected Status), DACA (Deferred Action for Childhood Arrivals) and DED (Deferred Enforced Departure) help to build, feed, serve, educate and care for our nation and this legislation takes a necessary step forward by extending permanent protections to these valued members of our families, communities and unions. This bill passed the House on June 4, 2019."
2019,House,116,1,6,H.R.,2740,HR2740-116,Amendment to Divert Funds from Registered Apprenticeship Programs,amendment,2019-06-13,Rejected,158,264,N,Y=Wrong; N=Right,284,https://voteview.com/rollcall/RH1160284,"date and tally: the scorecard's header says 12 June 2019 and 158-266, but ITS OWN PROSE says 'The amendment failed on June 13, 2019'. The Hill apprenticeship amendment to H.R. 2740 is roll 284, 13 June 2019 at 158-264 - clerk.house.gov/evs/2019/roll285.xml names it 'Hill of Arkansas Part B Amendment No. 38'. Date 2019-06-12 -> 2019-06-13 and tally 158-266 -> 158-264; date 2019-06-12 -> 2019-06-13 per Voteview roll 284; tally 158-266 -> 158-264 per Voteview roll 284",2,"This amendment introduced by French Hill (R-Ark.) to the Labor HHS appropriations bill would have allowed grant funds for apprenticeships to be used for apprenticeship programs not registered with the U.S. Department of Labor. The amendment failed on June 13, 2019, and the Labor HHS Appropriations Act passed the House on June 19, 2019."
2019,House,116,1,7,H.R.,2740,HR2740-116,"Department of Labor, Health and Human Services, Education, and Related Agencies Appropriations Act, 2020",passage,2019-06-19,Passed,226,203,Y,Y=Right; N=Wrong,366,https://voteview.com/rollcall/RH1160366,,2,"The FY 2020 appropriations bill for the Department of Labor, Health and Human Services, Education, and Related Agencies (Labor HHS) provides a long awaited boost to labor programs that have been level-funded for years. The bill recognizes the importance in investing in workers, worker protections, health and education, and rejects many of the proposed cuts called for in the administration’s budget proposal. Specifically, the bill provides a total of $13 billion in funding for the Department of Labor, includes an increase of $8.5 billion for the Department of Health and Human Services and a $4.4 billion increase for the Department of Education. It contains a $67 million increase in funding for the National Labor Relations Board, and provides an advance appropriation of $495 million for the Corporation for Public Broadcasting (CPB). This increase in funding recognizes that the CPB, along with the National Endowment for the Arts and the National Endowment for the Humanities, bolsters the economy and ensures that all Americans have access to artistic and education content. The appropriations bill passed the House on June 19, 2019."
2019,House,116,1,8,H.R.,1327,HR1327-116,"Never Forget the Heroes: James Zadroga, Ray Pfeifer, and Luis Alvarez Permanent Authorization of the September 11th Victim Compensation Fund Act",passage,2019-07-12,Passed,402,12,Y,Y=Right; N=Wrong,473,https://voteview.com/rollcall/RH1160473,,2,"This bill will guarantee that those sickened as a result of the 9/11 attacks will receive compensation for their 9/11-related illnesses by fully funding the September 11th Victim Compensation Fund of 2001 through FY 2092. This bill passed the House on July 12, 2019, and was signed into law by President Trump on July 29, 2019."
2019,House,116,1,9,H.R.,748,HR748-116,Middle Class Health Benefits Tax Repeal Act,passage,2019-07-17,Passed,419,6,Y,Y=Right; N=Wrong,492,https://voteview.com/rollcall/RH1160492,,3,"This bill eliminates a painful tax that takes money out of the pockets of hardworking men and women while hollowing out the quality health care plans they’ve earned. This ""Cadillac tax"" was ill-conceived from the beginning, putting an undue burden on 181 million American workers who earn their health benefits on the job, making medical care less affordable and creating serious access barriers for millions of workers. The bill passed the House on July 12, 2019."
2019,House,116,1,10,H.R.,582,HR582-116,Raise the Wage Act,passage,2019-07-18,Passed,231,199,Y,Y=Right; N=Wrong,495,https://voteview.com/rollcall/RH1160495,,3,"This legislation would gradually raise the federal minimum wage to $15 an hour by the year 2024. In addition to indexing future increases to the growth in the median wage, the bill would gradually eliminate the subminimum wage for tipped workers, which has been stuck at $2.13 since 1991. The bill passed the House on July 18, 2019."
2019,House,116,1,11,H.R.,397,HR397-116,Rehabilitation for Multiemployer Pensions Act of 2019,passage,2019-07-24,Passed,264,169,Y,Y=Right; N=Wrong,504,https://voteview.com/rollcall/RH1160504,,3,"This legislation is a step toward addressing our nation’s looming pension crisis. Absent federal action, the retirement income security of over one million American workers, retirees, and their spouses across the country will be in jeopardy because of the impending failure of their multiemployer pension plans. By establishing a federal loan program for troubled plans meeting certain criteria, this bill reflects the fact that allowing these plans to fail will have a devastating impact not only on individual retirees and their families, but also on their communities and their employers. The bill passed the House on July 18, 2019."
2019,House,116,1,12,H.R.,3877,HR3877-116,Bipartisan Budget Act of 2019,passage,2019-07-25,Passed,284,149,Y,Y=Right; N=Wrong,510,https://voteview.com/rollcall/RH1160510,,3,"This bill increases the FY2020 and FY2021 discretionary spending limits for defense and nondefense spending and suspends the debt limit. The bill passed the House on July 25, 2019, and was signed into law on August 2, 2019."
2019,House,116,1,13,H.R.,1423,HR1423-116,Forced Arbitration Injustice Repeal Act,passage,2019-09-20,Passed,225,186,Y,Y=Right; N=Wrong,539,https://voteview.com/rollcall/RH1160539,,3,"The FAIR Act would address the widespread use of abusive and often hidden contract provisions in consumer, employment and other agreements that force workers and consumers to settle their disputes against companies in a private system of arbitration that stacks the deck against individuals. The bill passed the House on Sept. 20, 2019."
2019,House,116,1,14,H.R.,2426,HR2426-116,Copyright Alternative in Small-Claims Enforcement Act of 2019,passage,2019-10-22,Passed,410,6,Y,Y=Right; N=Wrong,577,https://voteview.com/rollcall/RH1160577,,3,"This bill establishes a board within the U.S. Copyright Office to hear and decide copyright disputes. The bill passed the House on Oct. 19, 2019."
2019,House,116,1,15,H.R.,2440,HR2440-116,Full Utilization of the Harbor Maintenance Trust Fund Act,passage,2019-10-28,Passed,296,109,Y,Y=Right; N=Wrong,584,https://voteview.com/rollcall/RH1160584,,4,"This bill provides a discretionary spending limit adjustment to ensure that funds are used to support navigation and maintain federally authorized harbors. The bill passed the House on Oct. 28, 2019."
