year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
1984,House,98,2,1,H.R.,5174,HR5174-98,Corporate Abuse of Bankruptcy Law Threatened to Destroy Worker Benefits,rule,1984-03-21,Adopted,242,166,Y,Y=Right; N=Wrong,541,https://voteview.com/rollcall/RH0980541,,2,"A serious threat to every protection in the union contracts of American workers arose in 1984. Following the example of Continental Airlines, company after company used the bankruptcy law to oust their employees' unions and arbitrarily shred collective bargaining agreements, fire workers, alter work rules, and reduce pay and pension benefits. This union-busting misuse of federal bankruptcy law was sanctioned in February by the U.S. Supreme Court's Bildisco decision. If left intact, this ruling threatened to render worthless the nation's long-standing system of collective bargaining and to undermine union-won benefits like health care, pensions, seniority and work rules. On the day the court handed down its ruling, the AFL-CIO went to work in Congress to reverse it. The AFL-CIO sought legislation to require a company in financial distress first to obtain the permission of a bankruptcy court before it could modify or reject its collective bargaining agreement. Then, if the company was found to be truly in financial distress, it would have to engage in collective bargaining to reduce pay and benefits only to the extent necessary to save the company. In the process, the company would have to open its books to the workers' representatives, and management would have to assume its share of pay and benefit cuts. An overwhelming bipartisan majority in both the House and Senate agreed with labor's position. In the House, the collective bargaining protection provision was included as part of a larger omnibus bankruptcy bill. When the bill reached the House floor, the key vote came on the procedural question of the debate rule under which the bill would be considered by the full House. The rule was limited so as to allow only specific amendments. Conservative Republicans, backed by the U.S. Chamber of Commerce and others in the business lobby, attempted to defeat the debate rule in order to get at the collective bargaining safeguard. Their effort was resoundingly defeated by a 242-166 vote on Mar. 21. Later, Congress approved the bankruptcy bill and it was signed into law. The new law not only nullifies the Supreme Court's Bildisco decision and puts a stop to corporate abuse of federal bankruptcy law, but also safeguards the integrity of union contracts by compelling employers to engage in good-faith bargaining over any contract changes necessary to allow the firm to reorganize to stay in business. For - Right. Against - Wrong."
1984,House,98,2,2,H.R.,6301,HR6301-98,Trade - Saving U.S. Steel Jobs,passage,1984-10-03,Passed,285,134,Y,Y=Right; N=Wrong,884,https://voteview.com/rollcall/RH0980884,,2,"Besides record budget deficits, the Reagan Administration's ""do-nothing"" trade policies bear direct responsibility for a record U.S. trade deficit - projected to be a staggering $125 billion in 1985. This translates into a loss of three million American jobs. Since Reagan took office, the deficit in manufactured goods alone has gone from a $5.3 billion surplus to an $85 billion deficit. While these deficits mounted, the U.S. steel industry continued to be ransacked by foreign imports whose cheaper prices were sustained by a laundry list of unfair trade practices by the exporting countries. Because of this, steel imports captured a record 33 percent of the U.S. market, and steel employment fell to less than 60 percent of 1979 levels. To stop this economic plunder, the U.S. International Trade Commission - the agency charged with investigating unfair trade practices - recommended quotas and tariffs on imports to help the ailing steel industry. But President Reagan refused to implement these remedies and instead announced he would seek to negotiate ""voluntary"" import restraints with exporters. Congress found his response insufficient. On Oct. 3 the House, by an overwhelming 285-134 vote, approved legislation giving the President stronger enforcement powers against unfair steel imports and calling on him to reduce these imports to 17 percent of the U.S. market. For - Right. Against - Wrong."
1984,House,98,2,3,H.R.,1510,HR1510-98,Bracero Program - Importing More Foreign Workers,amendment,1984-06-14,Adopted,228,172,N,Y=Wrong; N=Right,714,https://voteview.com/rollcall/RH0980714,,2,"After rejecting amendments to strengthen the immigration bill with respect to limitations on foreign workers, the House turned around and approved an amendment by Rep. Leon Panetta (D-Calif.) to re-establish the discredited ""bracero"" program. This program, which was killed by Congress in 1964, had permitted the importation of hundreds of thousands of foreign agricultural workers who displaced U.S. farm and migrant workers and undercut American working standards. Bracero workers were subjected to some of the worst cases of exploitation in our nation's history. These abuses were recorded in an award-winning expose by the late Edward R. Murrow in the famous television documentary film, ""Harvest of Shame."" Under the Panetta amendment, not only would the bracero program be given new life, but no termination date was set for it. Unlimited numbers of foreign workers would be admitted into the U.S. to do agricultural work. No government determination would be required to certify that there were insufficient domestic workers available to do the work, and few protections would be provided foreign workers coming into the United States. Despite strong opposition by labor, Hispanic, church and public interest groups, the House approved the Panetta amendment by a 228-172 vote on June 14. For - Wrong. Against - Right."
1984,House,98,2,4,H.R.,1510,HR1510-98,Protecting U.S. Jobs from Illegal Immigration,amendment,1984-06-12,Rejected,166,253,Y,Y=Right; N=Wrong,703,https://voteview.com/rollcall/RH0980703,,2,"The AFL-CIO has long opposed the heavy flow of illegal immigration, which not only undercuts job opportunities for unemployed Americans but undermines U.S. labor standards as well. Illegal aliens, meanwhile, are often the victims of the worst kinds of worker exploitation. To stop the flow of illegal aliens, the primary solution is to remove the lure of employment opportunity, and the only way to accomplish that is to impose tough penalties on employers who hire persons unauthorized to work in the United States. In 1984, the AFL-CIO pushed for enactment in the omnibus immigration bill of tough penalties against employers who knowingly hire illegal aliens. While the original legislation contained such penalties, the bill that emerged from the House Judiciary Committee had been substantially weakened. For example, the committee bill failed to require an employer to check the documentation of those hired unless the employer had been notified previously by the Attorney General that it had hired an undocumented alien in its workforce. This would make it nearly impossible to prove that an employer had ""knowingly"" employed an illegal alien. Further injunctions against employers violating the law were reserved only for special circumstances rather than being a standard remedy for every violation. Finally, the enforcement process itself was so elaborate and time-consuming that a scofflaw employer could stave off any penalty for years. As a result, when the bill came to the House floor the AFL-CIO backed an amendment by Rep. Gus Hawkins (D-Calif.) to remedy several of the shortcomings. The responsibility for checking a worker's identification was clearly made the duty of the employer. Injunctions were made standard in all cases, and a court procedure was established to expedite the enforcement process. The Hawkins proposal went even further by outlawing discrimination in hiring, screening or referring on the basis of a citizen's or legal resident alien's national origin or status. Despite these improvements, the House rejected the Hawkins amendment by a 166-253 vote on June 12. For - Right. Against - Wrong."
1984,House,98,2,5,H.J.Res.,648,HJRES648-98,Contracting Out of Civil Service Jobs and Public Services,amendment,1984-09-25,Adopted,242,162,Y,Y=Right; N=Wrong,864,https://voteview.com/rollcall/RH0980864,"no date or For/Against marker survives: the closing line is in a scan dropout band on p3. Date 1984-09-25 per Voteview roll 864; position For=Right recovered from the p4 roster totals, which admit exactly one position vector for votes 1-6; description: the card sets 'despite the fact that he program is one of he nation's oldest' - two dropped 't's the store had silently corrected. Restored 31 Aug 2026 and pinned in audit_1984.CARD_TYPOS",2,"Since 1981 federal government employees have been targeted by the Reagan Administration for massive layoffs, arbitrary cuts in pay and reductions in job-related benefits. In 1984 conservatives in Congress found still another way to attack federal workers: the contracting out of traditional public services to the private sector. For government, contracting out can often mean higher costs of services, poorer quality of services, decreased accountability by government officials, and increased corruption within government. For government workers, contracting out is a club to be used against them when they seek better pay, benefits or working conditions. Under the Reagan Administration, contracting out has taken many ridiculous forms including the unsuccessful attempt to turn the U.S. Weather Service into a private, for-profit enterprise. During 1984 the Reagan Administration tried to contract out the administration of 30 Job Corps conservation centers currently managed by the Department of Interior and Agriculture. The Reagan Administration, which views the Job Corps facilities as a commercial activity, tried to turn their operation over to the lowest bidder despite the fact that the program is one of the nation's oldest and most successful federal job training programs. During debate on a continuing appropriations bill, Rep. Pat Williams (D-Mont.) offered an amendment to prevent contracting out of these services. By a lopsided 242-162 vote, the House overrode conservative Republican opposition and approved the Williams safeguard [...]"
1984,House,98,2,6,H.R.,6023,HR6023-98,Trade - Restricting Special Import Privileges,amendment,1984-10-03,Rejected,174,233,Y,Y=Right; N=Wrong,886,https://voteview.com/rollcall/RH0980886,no date printed on the scorecard; 1984-10-03 per Voteview roll 886,3,"The Trade Act of 1974 authorized for a period of ten years the Generalized System of Preferences (GSP), which among other features permits the President to exempt from all tariffs certain items imported from developing countries. GSP imports now constitute about $10.8 billion worth of imports per year, or about 4 percent of total U.S. annual imports. In dollar value, however, the vast majority of GSP duty-free products comes from seven nations. The top three countries - Taiwan, South Korea and Hong Kong - account for 52 percent of total GSP imports in dollar value. Clearly, these three nations can no longer be characterized as ""developing"" countries and thus deserving of special access to the U.S. markets at the cost of U.S. workers' jobs. Taiwan, South Korea and Hong Kong now represent the fifth, seventh and ninth largest sources of U.S. imports respectively. As such, they have become major trading countries, exporting more than $26.5 billion worth of goods to the United States alone in 1983. Furthermore, the U.S. trade deficit with these countries alone is expected to reach $19.5 billion by the end of this year. Given their superior trade advantage, the AFL-CIO opposed continuing to give these nations special trade privileges. During debate on a bill to extend GSP for five more years, Rep. Richard Gephardt (D-Mo.) offered an amendment to strike Hong Kong, South Korea and Taiwan from the list of eligible countries. Despite labor's support for the amendment, the House rejected this important fair trade amendment by a 174-233 vote. For - Right. Against - Wrong."
1984,House,98,2,7,H.R.,1510,HR1510-98,Setting Labor Standards for Foreign Workers,amendment,1984-06-14,Rejected,164,256,Y,Y=Right; N=Wrong,713,https://voteview.com/rollcall/RH0980713,,3,"Another issue of longstanding concern to the AFL-CIO has been the misuse of the existing ""H-2"" temporary foreign worker program. This program now allows employers to use temporary foreign workers so long as, in the words of the existing law, ""unemployed persons capable of performing such service or labor cannot be found in this country."" While complaints about the program abound, since H-2 is administered by the Dept. of Labor, it has remained relatively small in size and protective of the rights of both domestic workers who have priority for the jobs and those foreign workers whose admission has been authorized. Once again, however, the Judiciary Committee weakened the existing H-2 limitations. The committee bill specifically eliminated the language protecting the pre-emptive employment right of jobless U.S. workers. It also weakened administrative oversight for H-2 by assigning approval of its regulations to the Attorney General with a significant role to be played by the Secretary of Agriculture. During debate Rep. George Miller (D-Calif.) offered an amendment that would have: (1) maintained the H-2 program as is; (2) tightened restrictions by insuring that non-agricultural H-2 workers would be admitted only if there were not enough qualified workers available here to perform the work in question and then only if the employment of these workers would not adversely affect American wages and working conditions; and (3) establish a commission to review the H-2 program. Despite strong labor support for the Miller amendment, the House rejected it by a 164-256 vote on June 14. For - Right. Against - Wrong."
1984,House,98,2,8,H.R.,1510,HR1510-98,Failure to Reform Immigration Laws,passage,1984-06-20,Passed,216,211,N,Y=Wrong; N=Right,724,https://voteview.com/rollcall/RH0980724,date lost to a scan dropout band on p3; 1984-06-20 per Voteview roll 724. Description incomplete for the same reason,3,"Although the AFL-CIO had maintained a strong commitment to support immigration legislation in 1984, the rejection of both the Hawkins and Miller amendments, followed by the adoption of the Panetta bracero amendment, forced the AFL-CIO to oppose the final House version of the immigration bill. Despite this [...] approved by a narrow 216-211 [...] [Against] - Right."
1984,House,98,2,9,H.R.,6028,HR6028-98,[...]ng/Education [...] Cuts,amendment,1984-08-01,Rejected,144,276,N,Y=Wrong; N=Right,796,https://voteview.com/rollcall/RH0980796,"tally printed prevailing-side-first as 276-144; the roll call is 144-276 per Voteview roll 796. Heading incomplete: the left part is lost to a scan dropout band on p3, leaving only '...ng/Education' and 'Cuts'; the p4 roster labels this vote 'Education Cuts I'",3,"Another major Reagan budget blitz occurred when the 1985 appropriations bill providing funding for the Departments of Labor and Health & Human Services came to the House floor. Conservatives led by Rep. Bill Frenzel (R-Minn.) offered an amendment to cut funding for both agencies by $1.5 billion despite the fact that the bill was already $421 million less than 1984 funding levels. With nearly nine million Americans still out of work, the amendment would have cut job training funds by $231 million and funds for the summer youth jobs by $55.4 million. Nearly $950 million would have to be cut from federal aid to education programs while another $300 million in medical research would have been erased by the Frenzel amendment. The House rejected this labor-opposed amendment by an overwhelming 276-144 vote on Aug. 1. For - Wrong. Against - Right."
1984,House,98,2,10,H.R.,5973,HR5973-98,Preserving America's Goal of Energy Independence,amendment,1984-08-02,Adopted,236,177,Y,Y=Right; N=Wrong,806,https://voteview.com/rollcall/RH0980806,,3,"Since the energy crisis of the 1970s, the AFL-CIO has vigorously supported federal policies and legislative remedies aimed at achieving energy independence through prudent energy development, conservation and alternative energy sources. A key element in the development of alternative energy sources includes the enhancement of a viable synthetic fuels program. Synthetic fuels are substitutes for natural gas or petroleum that are made from coal, shale, tar sands and hydrogen from water. The AFL-CIO supported legislation - the Energy Security Act of 1980 - that created the Synthetic Fuels Corporation (SFC). The SFC was established by Congress to oversee a multi-billion dollar investment of federal funds in direct loans, loan guarantees, price guarantees and joint venture programs to encourage the commercialization of synfuels technology. This industry has already created badly needed employment opportunities for jobless American workers. In 1984, during debate on an Interior Dept. appropriations bill, House Republicans led an effort to slash funding for the synfuels program. Rep. Silvio Conte (R-Mass.) proposed an amendment to cut $10 billion from the program. Rep. Bill Ratchford (D-Conn.) countered with a labor-backed compromise to reduce appropriations by only $5 billion. By a 236-177 vote on Aug. 2 the House agreed to the Ratchford amendment and thereby sidetracked the more drastic Conte proposal. For - Right. Against - Wrong."
