year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
1981,House,97,1,1,H.R.,4560,HR4560-97,Slashing Labor Department Funds,motion to recommit,1981-10-06,Rejected,168,249,N,Y=Wrong; N=Right,234,https://voteview.com/rollcall/RH0970234,,2,"The Reagan Administration's economic policies - Reaganomics - coupled a record tax bonanza for the wealthiest individuals and corporations with devastating cuts in the programs that help ensure a better life for the majority of Americans. The budget cuts hit particularly hard at the worker protection programs run by the Labor Dept. Federal funds to enforce union rights, job safety and fair wage legislation as well as unemployment compensation and manpower programs were slashed by nearly $23 billion over three years. Yet no sooner had Congress made these monumental budget reductions than the President sought more cuts. As the economy fell into recession and the Administration economic advisers began to realize the potential of huge budget deficits due to its giveaway tax bill, rising unemployment and high interest rates, the President in September demanded a further 12-percent cut in non-defense program funding. During the debate on the Labor Dept. appropriations bill, Rep. Ralph Regula (R-Ohio) tried to recommit the bill to the Appropriations Committee to inflict another round of even harsher budget reductions in programs that protect workers. In the first major budget defeat for the Administration, the House rejected the motion by a 168-249 vote on Oct. 6. Against - Right. For - Wrong."
1981,House,97,1,2,H.R.,4560,HR4560-97,Weakening Job Safety Protections,amendment,1981-10-06,Adopted,254,165,N,Y=Wrong; N=Right,233,https://voteview.com/rollcall/RH0970233,,2,"The conservative assault on big government set its sights on eradicating federal job safety protections for American workers. One target in 1981 was the Mine Safety & Health Administration (MSHA), whose health standards and enforcement policies for this hazardous industry are more stringent than those employed by OSHA. During consideration of a Labor Dept. appropriations bill, Rep. John Rousselot (R-Calif.) offered an amendment to prohibit MSHA from spending any funds to enforce safety and health rules for workers employed in stone, sand and gravel surface mining operations. His amendment excluded some 40,000 surface miners from any federal job safety protection including OSHA, despite the fact that in 1978-80, 134 workers died in accidents in those mining industries - the worst collective job fatality record in surface mining. Despite those grim statistics and strong AFL-CIO opposition, the House approved the Rousselot amendment 254-165 on Oct. 6. Against - Right. For - Wrong."
1981,House,97,1,3,H.R.,3519,HR3519-97,Saving American Jobs,amendment,1981-07-16,Adopted,230,187,Y,Y=Right; N=Wrong,130,https://voteview.com/rollcall/RH0970130,tally printed 231-187; the roll call is 230-187 per Voteview roll 130,2,"As segments of the U.S. auto industry teetered on the brink of economic collapse, foreign car imports continued to take their toll. By year's end the United States had a staggering trade deficit of $10 billion in autos, auto parts and engines. Worse, nearly a million workers in auto plants and supplier industries stood in unemployment lines. With unregulated imports continuing to flood U.S. markets and thousands of job opportunities disappearing, the AFL-CIO renewed its support for 'Buy American' preference provisions requiring that all taxpayer-financed federal programs use U.S.-produced goods and services where available. During consideration of the 1982 Defense authorization bill, Rep. Elwood Hillis (R-Ind.) proposed an amendment prohibiting the Defense Dept. from signing a contract worth more than $50,000 to purchase civilian cars or light trucks not made in the United States or Canada. Seen as a small step toward revitalizing the sagging auto industry, the Hillis amendment was adopted 231-187 on July 16. For - Right. Against - Wrong."
1981,House,97,1,4,H.R.,4144,HR4144-97,Maintaining Public Works Jobs,amendment,1981-07-23,Rejected,198,208,N,Y=Wrong; N=Right,147,https://voteview.com/rollcall/RH0970147,,2,"A major federal public works program - the Tennessee-Tombigbee Waterway - barely escaped the ax of congressional budget cutting in 1981. This 232-mile inland canal, by connecting the Tennessee and Tombigbee Rivers, will allow barge traffic to flow from Appalachia to the Gulf seaport of Mobile, Ala. This labor-backed public works program is considered necessary to developing a modern mid-American waterway transportation system, which is vital to improving interstate commerce and furthering U.S. exports of agricultural commodities, coal and manufactured products. The government already has spent about $1 billion on the 'Tenn-Tom' project, which now is more than 80 percent complete. During debate on the 1982 energy and water appropriations bill, Rep. Joel Pritchard (R-Wash.) tried to delete $189 million earmarked for continuation of the 'Tenn-Tom' project. The Pritchard amendment would have resulted in lost construction, maintenance and transportation jobs while preventing improvement in U.S. commercial transportation and export capabilities. The amendment was rejected 198-208 on July 23. Against - Right. For - Wrong."
1981,House,97,1,5,H.R.,3512,HR3512-97,Crippling Federal Worker Rights,amendment,1981-05-13,Adopted,242,155,N,Y=Wrong; N=Right,37,https://voteview.com/rollcall/RH0970037,,2,"Federal employees were hammered hard by President Reagan's budget cuts in 1981, as nearly 11,000 were fired while many others were transferred, often to lower paying positions. In 1982 at least another 5,000 are expected to lose their jobs as the President attempts to reduce the federal work force by 75,000 jobs. In addition to these reductions in personnel, the Administration sought to raise premiums for federal employee health benefits while at the same time arbitrarily denying coverage for certain kinds of medical care services. Taking their cue from the President, congressional conservatives jumped in with their own version of anti-federal employee legislation during debate on a 1981 supplemental appropriations bill. Rep. John Ashbrook (R-Ohio) proposed an amendment to deny a full range of medical services for women, including abortions, which are now available under federal health insurance policies for which federal workers pay 60 percent of the premium. The AFL-CIO has taken no position on the issue of abortion; however, to the federation the key issue was not abortion but whether Congress could disregard the limited collective bargaining rights of federal workers by arbitrarily terminating certain health benefits that are now available to workers in the private sector. Despite opposition from the AFL-CIO, the amendment was approved 242-155 on May 13. Later, however, Senate opposition to this anti-worker proposal forced the House to drop it from the bill during conference deliberations. Against - Right. For - Wrong."
1981,House,97,1,6,H.J.Res.,357,HJRES357-97,Pay Raise for Strikebreakers,passage,1981-11-22,Passed,213,183,N,Y=Wrong; N=Right,317,https://voteview.com/rollcall/RH0970317,,2,"The eradication of the Professional Air Traffic Controllers Organization (PATCO) and the firing of 12,000 of its members were among the most vicious anti-labor acts by the federal government. Reneging on his campaign promise to address PATCO concerns about excessive hours of work and other demanding working conditions, President Reagan's negotiators responded by offering the union a 16-percent pay cut after the membership had rejected the first contract. When PATCO struck, the government refused to continue contract negotiations. Twelve thousand PATCO workers then were fired, their union decertified and their membership condemned to joblessness with little hope of reemployment. Thus far, this government-imposed lockout has caused more than $100 million in losses to the airlines. Thousands of airline workers who were innocent victims of the government's hard-line position have subsequently been laid off. The Federal Aviation Administration now admits that it will be three to five years before it can train replacements at an estimated cost of $140,000 per controller. Since this bitter dispute began, AFL-CIO President Lane Kirkland and other union leaders have tried unsuccessfully to get the government to return the controllers to their jobs. Barely a week before the AFL-CIO Executive Council was to meet with President Reagan to discuss this issue, Congress voted to give the nonstriking controllers a pay raise that was in effect 40 percent higher than the government's last offer to PATCO. The pay raise had been included in the Senate version but not in the House version of an interim appropriations bill. Rep. Larry Coughlin (R-Pa.) offered a motion to have the House recede from its disagreement with the Senate amendment and thus in effect approve the pay boost. By a 213-183 vote on Nov. 22, the Coughlin motion was approved. Ironically, the entire continuing appropriations resolution, which included the pay hike for strikebreakers, was vetoed by the President and the controversial provision was removed from a subsequent funding bill. Against the motion - Right. For the motion - Wrong."
1981,House,97,1,7,H.Con.Res.,115,HCONRES115-97,Destroying Federal Programs I,substitute,1981-05-06,Rejected,119,303,Y,Y=Right; N=Wrong,28,https://voteview.com/rollcall/RH0970028,tally 114-303 -> 119-303 and date 1981-05-04 -> 1981-05-06 per Voteview roll 28,2,"The Reagan budget slashed billions of dollars from 'people' programs in order to finance 'trickle-down' tax breaks for the rich and corporations. By eliminating more than $214 billion over three years, social investments necessary to strengthen the economy were eradicated, the meager incomes of the jobless, the elderly and the poor were cut, and the nation's long-range needs for energy security, transportation improvements, environmental safeguards and urban development were seriously endangered. During consideration of the First Budget Resolution - the first step in the congressional process that sets yearly federal spending targets - the AFL-CIO backed a substitute budget bill offered by Rep. David Obey (D-Wis.) to block a conservative alternative measure encompassing the Reagan budget cuts. The Obey bill sought to minimize damage to key programs such as unemployment compensation, Medicaid, housing, education and energy assistance. His substitute would have achieved budget savings comparable to the President's plan by limiting tax cuts to one year instead of three, while saving hundreds of thousands of jobs marked for extinction by the President's budget plan. Despite lobbying by the AFL-CIO and the Budget Coalition of more than 200 national public interest organizations, the Obey substitute was defeated 119-303 on May 6. For - Right. Against - Wrong."
1981,House,97,1,8,H.Con.Res.,115,HCONRES115-97,Destroying Federal Programs II,substitute,1981-05-07,Adopted,253,176,N,Y=Wrong; N=Right,30,https://voteview.com/rollcall/RH0970030,,2,"Once the Obey substitute was defeated, the conservative coalition rammed through the Reagan budget. Representatives Delbert Latta (R-Ohio) and Phil Gramm (D-Tex.) had earlier joined forces to sponsor a substitute budget resolution incorporating the Reagan budget. The Gramm-Latta substitute inflicted far greater cuts in domestic programs than those originally proposed by the pending House Budget Committee measure. The extent of these budget cuts was far-reaching. For those seeking educational opportunity, $10 billion was cut in college loans and grants, aid to elementary and secondary schools, and the school lunch program. For the elderly, the budget made billion-dollar reductions in social security, railroad retirees' pensions, and federal employee retirement benefits while boosting Medicare premiums another billion dollars a year. For the jobless, $6 billion was axed from unemployment benefits while federal manpower programs were cut by $14 billion. For workers, major reductions in budget and personnel were imposed on such key agencies as OSHA and the NLRB. On economic development, $7 billion was severed from federal highway maintenance, mass transit and rail transportation funding. For the poor, $16 billion was cut from various assistance programs. Meanwhile key consumer and environmental agencies saw their budgets, staff and regulatory authority substantially curtailed. The AFL-CIO, warning that adoption of the substitute would cost a million Americans their jobs, condemned the Reagan budget cuts as 'a high-risk gamble with the future of America in which workers and the poor take the lion's share of the risk.' Turning aside labor's objections, the House adopted the Gramm-Latta substitute resolution 253-176 on May 7. Against - Right. For - Wrong."
1981,House,97,1,9,H.Res.,169,HRES169-97,Destroying Federal Programs III,previous question,1981-06-25,Rejected,209,217,Y,Y=Right; N=Wrong,95,https://voteview.com/rollcall/RH0970095,tally 210-217 -> 209-217 per Voteview roll 95,2,"The First Budget Resolution, which cut more than $35 billion from federal social and economic programs, included 'reconciliation' instructions requiring committees with jurisdiction over specific federal programs to translate these broad budget reductions into individual program cuts. Once completed, those cuts would then be packaged by the House Budget Committee into a budget 'reconciliation' bill - the second of three steps in the congressional budget process. While the House committees tried to achieve the budget cuts in a manner that minimized hardship and job losses, President Reagan sought to dictate to the Congress which programs should be cut and by how much. Only hours before the Budget Committee's reconciliation package was to be considered on the House floor, the conservative coalition countered with a 400-page budget bill targeting programs opposed by congressional conservatives for the steepest cuts. This strategy was a clear attempt to allow the Executive Branch to manipulate congressional budget procedure to bypass the legislative process, and push through massive cuts in federal programs that help working people and the poor. As a counter-strategy, House Democrats constructed a debate rule to force separate votes on each of the deepest Reagan cuts - in social security benefits, the school lunch program, college loans, inflation adjustments for federal retiree pensions, and housing and welfare assistance for the poor. The key vote came on a procedural motion by Rep. Richard Bolling (D-Mo.) to 'order the previous question' and thus end debate on the proposed Democratic rule. Seeking to avoid the political consequences of voting for deep cuts in federal programs that enjoyed wide public support, the conservative coalition lined up to defeat the Bolling motion by a 210-217 vote, June 25. By limiting Congress to a single vote on budget reconciliation, the President was thus able to achieve permanent changes in long-standing federal programs that would have been impossible under conditions of reasoned debate. For the motion - Right. Against the Motion - Wrong."
1981,House,97,1,10,H.J.Res.,357,HJRES357-97,Destroying Federal Programs IV,motion to recommit,1981-11-16,Rejected,189,201,N,Y=Wrong; N=Right,285,https://voteview.com/rollcall/RH0970285,,3,"No sooner had Congress approved President Reagan's massive budget cuts than he was back asking for still deeper reductions. The President's economic advisers realized that the combination of deepening recession, exorbitant interest rates and their near-trillion-dollar 'supply side' tax-cut giveaway were likely to generate uncontrollable deficits over the next few years. Instead of back-tracking on the tax bill, the President's solution was again to victimize those with little political influence by slashing their programs. In September, the President used television to urge another $16 billion in budget cuts, including a 12-percent across-the-board reduction in non-defense programs on top of the $35 billion in cuts enacted only two months earlier. Unable to complete action on all federal agency appropriations bills before a Nov. 20 deadline, the House Appropriations Committee reported a stopgap funding bill that cut another $2 billion - far short of the President's $16 billion request. When the bill came to the floor Rep. Robert Michel (R-Ill.) moved to recommit the bill to committee with orders that additional cuts be made. In a rare budgetary setback for the Administration, the House rejected Michel's motion 189-201 on Nov. 16. However, the President vetoed the bill, forcing an unprecedented and wasteful one-day shutdown of most government agencies. Against recommittal - Right. For recommittal - Wrong."
