year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
1983,House,98,1,1,H.R.,1718,HR1718-98,Jobs I: Public Works Job Creation and Recession Relief,motion to recommit,1983-03-03,Rejected,158,256,N,Y=Wrong; N=Right,17,https://voteview.com/rollcall/RH0980017,,2,"With the nation in the depths of the worst postwar recession, Congress in March passed a $4.9 billion job-creation and humanitarian aid bill. This was the only anti-recession bill to survive the threat of a Reagan veto and a Republican-dominated Senate. It included funds for a variety of job-creating projects including highway and mass transit improvements, repair of schools, veterans' hospitals and other public buildings, water and sewer improvements, weatherization of homes, day care, Head Start and other social services, and special jobs programs for youths and the elderly. The legislation provides for temporary employment of nearly one million Americans. A key vote came on a motion by Rep. Silvio Conte (R-Mass.) to recommit the bill to committee in order to cut funding for construction projects by $423 million. The AFL-CIO, urging Congress to approve the strongest possible jobs package, worked to defeat the Conte motion, which was rejected 158-256 on Mar. 3. For recommittal - Wrong. Against recommittal - Right."
1983,House,98,1,2,H.R.,2769,HR2769-98,Jobs II: Preventing Export of Jobs,rule,1983-07-13,Adopted,212,204,N,Y=Wrong; N=Right,236,https://voteview.com/rollcall/RH0980236,,2,"In 1983 the Reagan Administration once again pushed its so-called Caribbean Basin Initiative, a package of tax and trade privileges that would wipe out all tariffs and protections, thus stimulating Caribbean imports into the United States and further wiping out U.S. jobs. President Reagan claimed his bill was designed to boost the economies of friendly Caribbean nations. A close reading of the legislation, however, revealed that once again the Reagan Administration was pushing welfare for multinational corporations, not the needy workers of the Caribbean nations. For example, under the Reagan bill only 20 percent of a product need be made in a Caribbean nation, the remainder could come from factories elsewhere, including the Far East. All would be duty-free. The AFL-CIO endorsed an alternative bill designed to provide real help to Caribbean nations while preventing export of U.S. jobs. But the job-saving alternative did not receive consideration because 131 House Republicans, with the help of 81 Democrats, blocked its consideration by narrowly passing a debate rule that allowed only the Reagan bill to come to a vote, with no chance for job-saving amendments. The ""closed"" rule was approved by a 212-204 vote on July 13. For the rule - Wrong. Against the rule - Right."
1983,House,98,1,3,H.R.,1036,HR1036-98,Jobs III: Local Public Service Jobs,passage,1983-09-21,Passed,246,178,Y,Y=Right; N=Wrong,333,https://voteview.com/rollcall/RH0980333,,2,"As the Reagan recession continued to take its toll through the fall of 1983, the AFL-CIO continued to urge Congress to approve jobs legislation to help the 18.2 million unemployed or underemployed Americans. The House responded by passing a $3.5 billion jobs bill designed to improve community services such as health care and immunization, nutrition for the elderly and handicapped, emergency food and shelter for the unemployed and homeless, and day care for children of working parents. The bill sponsored by Rep. Gus Hawkins (D-Calif.) also includes funds for repair of public streets, bridges, public buildings, and water systems. Priority for jobs would go to those who had exhausted unemployment compensation. The community jobs bill was approved 246-178 on Sept. 21. The Republican controlled Senate has stalled this important employment relief measure. For - Right. Against - Wrong."
1983,House,98,1,4,H.R.,1234,HR1234-98,Jobs IV: Domestic Content Legislation,passage,1983-11-03,Passed,219,199,Y,Y=Right; N=Wrong,417,https://voteview.com/rollcall/RH0980417,,2,"The flood of imported goods has caused the decline of major U.S. industries and the loss of millions of American jobs. While our toughest trade competitors such as Japan vigorously promote and subsidize their industries and restrict imports, the Reagan Administration and its conservative allies in Congress insist on keeping the U.S. wide open to imported goods. Often U.S. products must compete with foreign goods produced with heavy government aid under low-wage conditions. In 1983 these one-way trade policies generated the worst trade deficit in manufactured goods in U.S. history, exploding to nearly $70 billion - double that of 1982. Every billion dollars in deficit translates into 25,000 to 50,000 lost job opportunities. To help reverse industrial decline, the AFL-CIO and its affiliates worked hard to achieve passage of the domestic auto content bill, which would require foreign auto and truck manufacturers with large sales volume in the United States to produce increasing portions of their vehicles here, using American labor and materials. This legislation would restore an estimated one million jobs in auto production and its supplier industries of steel, glass, electronics, rubber, textiles, plastics, etc. In a major victory for labor, the House approved the content bill by a 219-199 vote on Nov. 3. The legislation faces an uncertain future in the Senate where conservative Republicans are in control, and President Reagan has declared his opposition to the measure. For - Right. Against - Wrong."
1983,House,98,1,5,H.R.,10,HR10-98,Davis-Bacon: Fair Wages for Construction Workers,amendment,1983-07-12,Rejected,148,270,N,Y=Wrong; N=Right,227,https://voteview.com/rollcall/RH0980227,,2,"The 1931 Davis-Bacon Act insures that workers on federally financed construction projects will be paid at wage rates that prevail in their area of the country. For over 50 years it has assured local contractors who uphold community labor standards a fair chance to compete for government projects without being undercut by outside firms using cut-rate labor. It has also protected the government and taxpayers from fly-by-night operators seeking to win federal contracts by paying wages too low to attract competent craftsmen. In 1983, House conservatives led by Rep. Robert Walker (R-Pa.) renewed their piecemeal attack on the law by trying to remove Davis-Bacon protections from local construction projects under the Economic Development Act. The Walker amendment was overwhelmingly rejected 148-270 on July 12. For - Wrong. Against - Right."
1983,House,98,1,6,H.R.,3021,HR3021-98,Health Care for the Unemployed,motion to recommit,1983-08-03,Rejected,171,255,N,Y=Wrong; N=Right,299,https://voteview.com/rollcall/RH0980299,tally 246-178 -> 171-255 per Voteview roll 299; the printed figure is record 3's tally and no 246-178 was cast on 3 Aug,2,"Most people receive their health insurance through their jobs. If they are laid off, they lose these benefits and usually find that they are not eligible for federal Medicaid assistance. The jobless and their families are then forced to do without health care or buy expensive private insurance at a time when their major source of income has been cut off. To remedy this, the AFL-CIO urged Congress to pass a program of humanitarian relief providing health care for the jobless. In August, the House approved a $4 billion health care bill to provide minimum family health insurance protection. The key vote came on a recommittal motion by Rep. Tom Tauke (R-Iowa) to gut the bill by removing most of its funding. The Tauke motion was rejected 246-178 on Aug. 3. The bill faces an uncertain future in the GOP-controlled Senate. For recommittal - Wrong. Against recommittal - Right."
1983,House,98,1,7,H.R.,3391,HR3391-98,Trade Adjustment Benefits for the Unemployed,motion to recommit,1983-09-15,Rejected,194,218,N,Y=Wrong; N=Right,324,https://voteview.com/rollcall/RH0980324,,2,In 1962 Congress created Trade Adjustment Assistance - a special program of unemployment compensation and job retraining assistance for those made jobless in industries hurt by imports. The 1981-82 Reagan Administration budget cuts nearly eliminated TAA. In 1983 Congress reversed gears and began to restore funding for the program. In September the House passed legislation to continue the TAA program through 1985. The bill added more funds for the program and extended its benefits to workers displaced in industries that supply the primary manufacturers. Conservatives led by Rep. Bill Frenzel (R-Minn.) tried to recommit the bill in order to cut funding and restrict eligibility for TAA benefits. Frenzel's motion was rejected 194-218 on Sept. 15. For recommittal - Wrong. Against recommittal - Right.
1983,House,98,1,8,H.R.,3929,HR3929-98,Unemployment Compensation,motion to recommit,1983-09-29,Rejected,141,278,N,Y=Wrong; N=Right,344,https://voteview.com/rollcall/RH0980344,,2,"The Reagan recession caused the layoff of millions of Americans who had never been unemployed before; it also worsened the severity of their joblessness. The average duration of unemployment jumped from 13 weeks in January 1982 to 20 weeks in August 1983. Budget cuts in federal unemployment compensation left less than 35 percent of the currently unemployed receiving benefits. For many of the longest-term unemployed, federal supplemental unemployment benefits - available after regular state jobless compensation is exhausted - protect against eviction from homes, hunger, and even the break-up of families. In September 1983 this supplemental federal UI program came up for renewal. Conservative Republicans led the fight against extending coverage to those unemployed the longest. A key vote came on Rep. Carroll Campbell's (R-S.C.) motion to recommit the bill in order to cut the maximum benefit from 16 weeks to only 12 weeks. The Campbell motion was rejected by the House by a lopsided 141-278 vote on Sept. 29. For recommittal - Wrong. Against recommittal - Right."
1983,House,98,1,9,H.R.,4169,HR4169-98,Federal Workers' Pay,amendment,1983-10-25,Adopted,245,176,N,Y=Wrong; N=Right,390,https://voteview.com/rollcall/RH0980390,,2,"The unfairness of Reaganomics became apparent again in late 1983 when Congress considered a 4 percent pay raise that had been promised to federal civilian and military personnel. The Reagan tax cuts for the wealthy had pushed the budget deficit to $200 billion, and conservatives in Congress moved to reduce that deficit - not by restoring fair taxes on the wealthy, but by taking back a portion of the federal workers' pay raise before it even took effect. Rep. James Jones (D-Okla.) offered an amendment to delay the four percent raise by three months - in effect, giving federal workers only nine months of a raise instead of a full year. The Jones amendment was approved by a 245-176 vote on Oct. 25 despite the Presidential pay panel's recommendation of a 21.5 percent raise to make federal workers' pay comparable to that in the private sector for equivalent job skills. For - Wrong. Against - Right."
1983,House,98,1,10,H.R.,2350,HR2350-98,Job Safety,amendment,1983-11-17,Rejected,186,206,Y,Y=Right; N=Wrong,491,https://voteview.com/rollcall/RH0980491,,3,"The National Institute for Occupational Safety & Health (NIOSH) is the government agency that provides health-related technical information to the Occupational Safety & Health Administration (OSHA) and to the Mine Safety & Health Administration (MSHA). For example, NIOSH recommends acceptable standards on workplace chemicals and tests and certifies protective equipment; OSHA and MSHA then set the standards and enforce them. Early in the Reagan Administration, Congress transferred NIOSH from Washington, D.C., to the Atlanta-based Centers for Disease Control. This was seen as an attempt to undercut NIOSH's mission by placing it at a geographical distance from OSHA and MSHA. In 1983 Rep. John Dingell (D-Mich.) offered an amendment to bring NIOSH under the jurisdiction of the Washington-based National Institutes of Health. The AFL-CIO argued that this would improve the efficiency of NIOSH and urged the House to approve the Dingell amendment. The proposal was defeated 186-206 on Nov. 17. For - Right. Against - Wrong."
1983,House,98,1,11,H.R.,1900,HR1900-98,Slashing Social Security Benefits,amendment,1983-03-09,Adopted,228,202,N,Y=Wrong; N=Right,20,https://voteview.com/rollcall/RH0980020,,3,"Early in 1983 Congress passed a package of amendments to Social Security designed to improve the long-term health of the nation's No. 1 retirement plan. Most of the changes had been recommended by a bipartisan commission that included AFL-CIO President Lane Kirkland. The commission proposal was later packaged in an omnibus Social Security bill and sent to the House floor. During debate conservative Republicans and ""boll weevil"" Democrats succeeded in a major future weakening of the program. Rep. Jake Pickle (D-Tex.) offered an amendment to raise the retirement age from 65 to 67, starting in the year 2009 and phasing in by 2027. All workers who are now younger than 40 would be adversely affected by the amendment. It also increased from 20 percent to 30 percent the benefit reduction penalty for those retiring before age 67. Progressive Democrats backed by the AFL-CIO countered with an alternative amendment offered by Rep. Claude Pepper. But the House rejected the alternative and approved the Pickle amendment by a 228-202 vote on Mar. 9. For - Wrong. Against - Right."
1983,House,98,1,12,H.Con.Res.,91,HCONRES91-98,Fairness in Federal Programs,budget resolution,1983-03-23,Passed,229,196,Y,Y=Right; N=Wrong,42,https://voteview.com/rollcall/RH0980042,,3,"In 1981 and to a lesser extent in 1982, Congressional Republicans joined by ""boll weevil"" Democrats approved federal budgets with drastic cuts in programs for working people and the poor along with tax cuts for the wealthy. After the 1982 elections, however, Congress viewed the results of the Reagan experiment and did not like what it saw: unemployment, soup lines and enormous budget deficits. In March 1983 the House approved an AFL-CIO-backed budget that began to restore funding of jobs, training, unemployment benefits, education, and other programs. This budget, while not as comprehensive as what the AFL-CIO had proposed, stopped the Reagan Administration slashing of programs and began the turnaround of budget priorities. The AFL-CIO-backed budget was approved 229-196 on Mar. 23. For - Right. Against - Wrong."
1983,House,98,1,13,H.R.,1983,HR1983-98,Protecting the Unemployed from Eviction,passage,1983-05-11,Passed,216,196,Y,Y=Right; N=Wrong,98,https://voteview.com/rollcall/RH0980098,,3,"With 9.4 million Americans out of work and fewer than 35 percent of them receiving unemployment benefits, the House passed a recession relief program of emergency loans to help unemployed homeowners avoid foreclosure and loss of their homes. The House-passed legislation was modest and well-crafted; it would authorize $760 million in emergency loans to jobless homeowners considered good risks to repay the loan when economic conditions improve and they find work again. This bill also provided emergency shelter for the homeless. The House passed the mortgage foreclosure relief bill 216-196 on May 11 despite opposition by the Reagan White House and House Republicans. The AFL-CIO continues to urge action in the Senate where conservative Republicans have stalled the measure. For - Right. Against - Wrong."
