year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
1978,House,95,2,1,H.R.,12929,HR12929-95,Job Safety,amendment,1978-06-13,Rejected,183,216,N,Y=Wrong; N=Right,1091,https://voteview.com/rollcall/RH0951091,tally 184-216 -> 183-216 per Voteview roll 1091,2,"Each year right-wing conservatives in Congress attempt to destroy the landmark 1970 Occupational Safety & Health Act (OSHA), the nation's major industrial safety law. The House ringleader of this anti-worker campaign is Rep. Steven Symms (R-Ida.). In 1978 Symms tried to slash $28.4 million in job safety funding from a labor-HEW appropriations bill. This would have seriously impaired effective enforcement of the law. Although the Symms amendment was initially approved, the House on a second vote on June 13 rejected it by a 184-216 vote. For - Wrong. Against - Right."
1978,House,95,2,2,H.R.,1614,HR1614-95,Buy and Build American,amendment,1978-02-02,Rejected,201,208,Y,Y=Right; N=Wrong,732,https://voteview.com/rollcall/RH0950732,,2,"With hundreds of thousands of U.S. jobs disappearing annually as a result of unregulated imports and unfair foreign trade competition, the AFL-CIO renewed labor's support for American preference provisions requiring that all taxpayer-financed federal programs utilize goods and services produced in the United States where available. During debate on legislation to revise the existing law governing development of resources in the outer continental shelf, Rep. John Murphy (D-N.Y.) offered a ""buy and build American"" requirement mandating the use of American workers and domestically manufactured rigs, platforms and other materials to be used in off-shore production of oil and gas. Ignoring an unemployment rate in excess of 6 percent and the stimulative economic effect of this requirement, the House by a 201-208 vote on Feb. 2 rejected the Murphy amendment. For - Right. Against - Wrong."
1978,House,95,2,3,H.R.,50,HR50-95,Humphrey-Hawkins (1),substitute,1978-03-09,Rejected,198,223,N,Y=Wrong; N=Right,806,https://voteview.com/rollcall/RH0950806,,2,"In the 95th Congress the AFL-CIO backed legislation introduced by the late Sen. Hubert H. Humphrey and Rep. Augustus F. Hawkins (D-Calif.) designed to make full employment the nation's top economic priority. Full employment would be accomplished primarily through private sector jobs brought about by coordinating fiscal, monetary and employment policies of the federal government to promote healthy, economic growth. The bill set an unemployment rate target of a modest 4 percent to be accomplished by 1983. During consideration of the full employment bill, House Republicans tried to cripple it with weakening amendments. The most serious was an attempt by Rep. James Jeffords (R-Vt.) to gut the bill by equating a lowering of the inflation rate to 3 percent with the 4 percent unemployment goal in the bill. The amendment was rejected 198-223 on Mar. 9. For - Wrong. Against - Right."
1978,House,95,2,4,H.R.,50,HR50-95,Humphrey-Hawkins (2),passage,1978-03-16,Passed,257,152,Y,Y=Right; N=Wrong,841,https://voteview.com/rollcall/RH0950841,tally 259-152 -> 257-152 per Voteview roll 841,2,On Mar. 16 the House approved the Humphrey-Hawkins full employment bill 259-152. For - Right. Against - Wrong.
1978,House,95,2,5,H.R.,12452,HR12452-95,Public Service Jobs (1),amendment,1978-08-09,Adopted,230,175,N,Y=Wrong; N=Right,1299,https://voteview.com/rollcall/RH0951299,,2,"A major weapon against high unemployment is public service jobs funded under the Comprehensive Employment & Training Act (CETA). During House debate on legislation authorizing refunding for CETA, the bill was substantially crippled. A major setback came when the House approved a provision by Rep. David Obey (D-Wis.) to slash the amount of pay a CETA worker could earn on a public service job and to cut back the average CETA wages paid by local jurisdictions. This amendment would effectively remove from the program the ability of most high-wage urban areas to employ CETA workers on entry-level jobs. Despite AFL-CIO opposition, the House approved the Obey amendment by a 230-175 vote on Aug. 9. For - Wrong. Against - Right."
1978,House,95,2,6,H.R.,12452,HR12452-95,Public Service Jobs (2),amendment,1978-08-09,Adopted,221,181,N,Y=Wrong; N=Right,1300,https://voteview.com/rollcall/RH0951300,,3,"A second assault on the CETA program came against the so-called countercyclical public service jobs for unemployed skilled and semi-skilled workers. Rep. James Jeffords (R-Vt.) offered an amendment to cut this program by a minimum of 100,000 jobs. Again, despite AFL-CIO opposition, the House approved the amendment by a 221-181 vote on Aug. 9. For - Wrong. Against - Right."
1978,House,95,2,7,H.R.,12433,HR12433-95,Davis-Bacon Wages,amendment,1978-06-28,Rejected,173,218,N,Y=Wrong; N=Right,1151,https://voteview.com/rollcall/RH0951151,,3,"The 1931 Davis-Bacon Act requires the payment of prevailing wages on federally-financed projects to assure that construction workers are paid a fair and equitable wage rate. During House consideration of a housing authorization bill, anti-labor conservatives led by Rep. Thomas M. Hagedorn (R-Minn.) sought to weaken the Davis-Bacon Act provisions relating to this federal program. His amendment proposed that the Davis-Bacon prevailing wage requirement be waived on housing rehabilitation projects built by neighborhood-based, non-profit organizations. Opponents argued that such a waiver would result in lower pay for black and other minority construction workers. By a 173-218 vote on June 28, the House rejected the Hagedorn amendment. For - Wrong. Against - Right."
1978,House,95,2,8,H.R.,3161,HR3161-95,Federal Firefighters' Workweek,passage,1978-04-12,Passed,241,129,Y,Y=Right; N=Wrong,884,https://voteview.com/rollcall/RH0950884,,3,"Despite standardization of the 40-hour workweek for most private and public employees, some 11,500 firefighters employed by the federal government work a 72-hour week. Although they are on the job 33 percent more hours each week than municipal firefighters, they receive less than 25 percent in additional pay. The AFL-CIO supported legislation sponsored by Reps. Herbert E. Harris (D-Va.) and Patricia Schroeder (D-Colo.) to reduce the workweek to 56 hours and provide overtime pay for work in excess of 54 hours. The House passed this bill 241-129 on Apr. 12, but President Carter later vetoed the measure. For - Right. Against - Wrong."
1978,House,95,2,9,H.Res.,1306,HRES1306-95,Tax Cuts (1),previous question,1978-08-10,Agreed to,284,130,N,Y=Wrong; N=Right,1302,https://voteview.com/rollcall/RH0951302,,3,"After rejecting most of the tax reforms proposed by the Carter Administration and supported by the AFL-CIO, the House Ways & Means Committee adopted a tax cut bill heavily weighted toward upper income taxpayers. The bill also would roll back previous progress in closing capital gains loopholes. In an attempt to repair the damage, a liberal coalition attempted two key modifications in the bill during House floor deliberations. The first proposal was an amendment by Rep. Richard Gephardt (D-Mo.) designed to provide some relief from rising social security taxes by allowing a 5 percent income tax credit for social security taxes paid. However, the proposed rule under which the House was to consider the bill precluded a vote on the Gephardt amendment. An effort by the AFL-CIO and other groups to amend the rule and allow debate on the Gephardt proposal failed 284-130 on Aug. 10. For sustaining rule - Wrong. Against sustaining rule - Right."
1978,House,95,2,10,H.R.,13511,HR13511-95,Tax Cuts (2),amendment,1978-08-10,Rejected,193,225,Y,Y=Right; N=Wrong,1306,https://voteview.com/rollcall/RH0951306,,3,"A second effort came on an amendment by Reps. James Corman (D-Calif.) and Joseph Fisher (D-Va.) to tilt the overall tax benefits more toward low and middle income-wage earners, limit tax cuts for the rich and reduce capital gains relief. The House rejected the Corman-Fisher amendment on Aug. 10, 193-225. For - Right. Against - Wrong."
1978,House,95,2,11,H.R.,9179,HR9179-95,Overseas Private Investment Corporation,passage,1978-02-24,Passed,191,165,N,Y=Wrong; N=Right,770,https://voteview.com/rollcall/RH0950770,date 1978-02-23 -> 1978-02-24 per Voteview roll 770,4,"This taxpayer financed government agency insures private investment abroad against losses from political and other risks. The AFL-CIO has opposed continuation of OPIC because it encourages U.S. firms to invest in other countries, draining this country of much needed investment revenue and resulting in the loss of U.S. jobs and production capabilities. In late February, the House considered a one-year extension of OPIC. Despite a trade deficit approaching $30 billion and unemployment due to imports on the rise, the House approved the extension by a 191-165 margin on Feb. 23. For - Wrong. Against - Right."
