year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
1969,House,91,1,1,H.R.,514,HR514-91,Aid to Education,substitute,1969-04-23,Adopted,235,184,N,Y=Wrong; N=Right,20,https://voteview.com/rollcall/RH0910020,,2,"One of the great breakthroughs of recent years was legislation providing federal aid to education. It has aided more than 90 percent of all American school districts, with particular emphasis on poverty areas. One of its strengths had been the ability of school administrators to plan several years in advance for the use of expected federal funds. However, Rep. Green (D-Ore.) proposed an amendment limiting extension of the school aid plan to two years instead of five and giving states control over part of the federal funds. Her amendment was approved 235-184, Apr. 23, 1969. For - wrong. Against - right."
1969,House,91,1,2,H.R.,13111,HR13111-91,Education Funds,amendment,1969-07-31,Adopted,294,119,Y,Y=Right; N=Wrong,63,https://voteview.com/rollcall/RH0910063,,2,"The Administration budget called for totally inadequate funding of federal aid to education - less than half the amount Congress had authorized to be spent. The House Appropriations Committee recommended an additional $121 million for education aid. But the gap between that amount and the need would still have been too wide in the opinion of labor and education groups. The AFL-CIO helped rally support for an amendment by Rep. Joelson (D-N.J.) to add an additional $894.5 million for education programs. It was approved 294-119, July 31, 1969. For - right. Against - wrong."
1969,House,91,1,3,H.R.,11612,HR11612-91,Farm Subsidies,amendment,1969-05-27,Adopted,225,142,Y,Y=Right; N=Wrong,28,https://voteview.com/rollcall/RH0910028,,2,"Some large farm owners get vast subsidy payments from the government. Sen. Eastland (D-Miss.), for example, receives approximately $150,000 a year in subsidies. Rep. Conte (R-Mass.) proposed limiting subsidy payments to $20,000. This was approved 225-142, May 27, 1969. For - right. Against - wrong."
1969,House,91,1,4,H.R.,12290,HR12290-91,Surtax,passage,1969-06-30,Passed,210,205,N,Y=Wrong; N=Right,44,https://voteview.com/rollcall/RH0910044,,2,"Over opposition of labor and other tax reform forces, the House extended the surtax on income tax one year without including meaningful tax reform. However, the margin was so close before the vote that it brought firm pledges from House Ways & Means Chairman Mills and Pres. Nixon to consider tax reform immediately. This paved the way for reforms and the $750 personal exemption in the final tax measure signed into law. The measure passed June 30, 1969 by a vote of 210-205. For - wrong. Against - right."
1969,House,91,1,5,H.R.,13270,HR13270-91,Tax Reform,motion to recommit,1969-08-07,Rejected,78,345,N,Y=Wrong; N=Right,72,https://voteview.com/rollcall/RH0910072,tally 345-78 -> 78-345 per Voteview roll 72; the card prints a defeated proposal's tally majority-first,2,"After months of hearings, the House came up with a tax bill that would narrow some existing loopholes, provide some tax relief for each taxpayer and eliminate taxes entirely for many poor families. Rep. Bush (R-Tex)., who declared the measure was too harsh on the oil industry, made an effort to kill the bill by having it recommitted to the Ways & Means Committee. His motion was defeated 345-78 on Aug. 7, 1969. For - wrong. Against - right."
1969,House,91,1,6,H.R.,11039,HR11039-91,Peace Corps,motion to recommit,1969-09-08,Rejected,144,186,N,Y=Wrong; N=Right,78,https://voteview.com/rollcall/RH0910078,tally 186-144 -> 144-186 per Voteview roll 78; the card prints a defeated proposal's tally majority-first,3,"The Peace Corps has made friends for America all over the world. It was one of the most popular new programs of the 1960s. Despite its success, some conservatives have sought to cut back its funding. Rep. Gross (R-Iowa) proposed an $11.1 million reduction in Peace Corps funds. His proposal was rejected 186-144, Sept. 8, 1969. For - wrong. Against - right."
1969,House,91,1,7,H.J.Res.,681,HJRES681-91,Electoral College,motion to recommit,1969-09-18,Rejected,162,246,N,Y=Wrong; N=Right,82,https://voteview.com/rollcall/RH0910082,tally 246-162 -> 162-246 per Voteview roll 82; the card prints a defeated proposal's tally majority-first,3,"The 1968 presidential election, with the threat that it would be thrown for decision into the U.S. House because of a third-party candidate, renewed interest in long-delayed electoral reform, primarily in direct election of the President and abolition of the Electoral College. The House Judiciary Committee reported a bill to this effect, backed by committee leaders of both parties. The House eventually passed the committee bill but first had to deal with a proposal by Rep. Dennis (R-Ind.) which would have retained the Electoral College. The Dennis proposal was rejected 246-162, Sept. 18, 1969. For - wrong. Against - right."
1969,House,91,1,8,H.R.,4249,HR4249-91,Voting Rights,amendment,1969-12-11,Adopted,208,204,N,Y=Wrong; N=Right,150,https://voteview.com/rollcall/RH0910150,tally 208-203 -> 208-204 per Voteview roll 150; the card is out by one vote on the nay side,3,"The Voting Rights Act of 1965 helped add one million voters to the registration rolls in seven southern states. It has been one of the most successful human rights laws of recent years. Rep. Ford (R-Mich.) introduced - as a substitute for a simple five-year extension of the present act - an Administration proposal that seriously weakened voting rights protections by abolishing close supervision of Deep South states where in the past coercion and subterfuge had kept Negroes from voting. It was adopted 208-203, Dec. 11, 1969. For - wrong. Against - right."
1969,House,91,1,9,H.R.,13111,HR13111-91,School Desegregation,motion to table,1969-12-18,Rejected,181,216,N,Y=Wrong; N=Right,167,https://voteview.com/rollcall/RH0910167,tally 216-181 -> 181-216 per Voteview roll 167; the card prints a defeated proposal's tally majority-first,3,"The House had voted to prevent HEW funds from being withheld from school districts with so-called ""freedom of choice"" plans. These plans are a device to avoid school desegregation. They have been ruled illegal by the U.S. Supreme Court. Later an effort was made to reverse the original House action. Rep. Flood (D-Pa.) tried to block this reversal but failed 216-181, Dec. 18, 1969. For - wrong. Against - right."
1969,House,91,1,10,H.R.,12321,HR12321-91,War on Poverty,motion to recommit,1969-12-12,Rejected,163,231,N,Y=Wrong; N=Right,153,https://voteview.com/rollcall/RH0910153,tally 231-163 -> 163-231 per Voteview roll 153; the card prints a defeated proposal's tally majority-first,3,"The effort to scuttle the war on poverty has been constant. Despite this, the anti-poverty program has had some successes, and one reason for them has been the presence of a central authority, the Office of Economic Opportunity, that can coordinate the various anti-poverty programs. Rep. Ayres (R-Ohio) tried to fragment the anti-poverty program by turning it over to the states and reducing the authority of the OEO. His plan was rejected, 231-163, Dec. 12, 1969. For - wrong. Against - right."
