year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
1987,House,100,1,1,H.R.,3,HR3-100,Trade I,amendment,1987-04-29,Adopted,218,214,Y,Y=Right; N=Wrong,68,https://voteview.com/rollcall/RH1000068,,3,"In 1987, America's economic woes were exacerbated by the effects of the record $170-billion 1986 trade deficit. With thousands of plants being padlocked, surrounding communities devastated and millions of jobs lost, the 100th Congress began to come to grips with legislative remedies necessary to restore fair trade as the guiding principal in international commerce. But the long wait for trade legislation cost the United States its pre-eminent economic role in the free world as, for the first time since 1914, our country became a debtor nation, forced to borrow funds from abroad to pay its bills. In 1986 alone, the United States borrowed $256 billion, with economists projecting that this figure would reach $1 trillion by 1990. Early in 1987, trade reform legislation was reported out of the House Ways & Means Committee. Designed to combat unfair trade practices and restore trade balance, the legislation, however, failed to include specific language providing specific goals, methods and timetables for reducing the trade deficit. When the bill came to the House floor Rep. Richard Gephardt (D-Mo.), the lead sponsor of the bill, offered a key labor-backed amendment to restore the original enforcement mechanism. His amendment would require the International Trade Commission to determine which of our major trading ""partners"" had excessive trade surpluses and if unfair trade practices contributed to that advantage. If both conditions existed, the President would have eight months to negotiate or eliminate unfair trade practices. Failure to achieve one of these goals would require the President to take action to reduce the deficit with the offending countries by 10 percent a year starting in 1989. Despite strong Administration opposition, the House approved the Gephardt amendment by a narrow 218-214 vote on Apr. 29. The trade bill was later approved by the House and sent to the Senate. For - Right. Against - Wrong."
1987,House,100,1,2,H.R.,426,HR426-100,Trade II,motion,1987-11-10,Rejected,175,239,N,Y=Wrong; N=Right,406,https://voteview.com/rollcall/RH1000406,date 1987-11-14 -> 1987-11-10 per Voteview roll 406; 175-239 occurs once in the 1987 House and roll 406 is the only motion to instruct the trade conferees,3,By the fall of 1987 the House and Senate were in conference on their respective versions of the trade legislation. House Republicans opposed to the Gephardt amendment tried to pull an end run on the House floor under the leadership of Republican Majority Leader Bob Michel (R-Ill.). Michel offered a motion to instruct House conferees on the trade bill to drop their support for inclusion of the Gephardt amendment in the final trade legislation. Michel's motion failed by a 175-239 vote on Nov. 14. For - Wrong. Against - Right.
1987,House,100,1,3,H.R.,1154,HR1154-100,Trade III,passage,1987-09-16,Passed,263,156,Y,Y=Right; N=Wrong,302,https://voteview.com/rollcall/RH1000302,,3,"During the 100th Congress the continued public outcry over record-level U.S. trade deficits and the loss of American jobs to imports kept the trade issue at political center stage. The House responded by passing specific legislation to deal with an economic sector badly battered by the flood of low-wage imports - the textile and apparel industry. Despite 1974 international trade agreements to provide for the orderly growth of textile and apparel imports, these imports mushroomed from 12 percent of the U.S. market in the early 1970s to nearly 50 percent by 1987. The result: over 300,000 jobless American textile workers. The bill would force compliance with existing trade agreements for textiles, while also providing relief for the import-stricken shoe industry. President Reagan vetoed similar legislation late in 1985. Under the 1987 version, imports of 185 categories of textiles and apparel would be limited to a 1-percent annual increase, based on 1986 levels, and imports on 15 categories of shoes would be frozen at 1986 levels. Despite continuing Reagan Administration opposition and a lobbying blitz by retail associations, the House passed the textile bill on Sept. 16 by a 263-156 vote. Senate action is expected in 1988. For - Right. Against - Wrong."
1987,House,100,1,4,H.R.,2,HR2-100,Jobs,veto override,1987-03-31,Passed,350,73,Y,Y=Right; N=Wrong,37,https://voteview.com/rollcall/RH1000037,,4,"The first major legislative confrontation between the 100th Congress and President Reagan came early on jobs legislation. With the nation's transportation infrastructure decaying, its roads and bridges deteriorating, Reagan vetoed an $88-billion highway/mass-transit funding bill. With 700,000 construction jobs hanging in the balance, the House, in a major setback for President Reagan, voted by a lopsided 350-73 margin on Mar. 31 to override the veto as scores of Republican representatives deserted Reagan and joined the override effort. The Senate also overrode the President's veto. For - Right. Against - Wrong."
1987,House,100,1,5,H.R.,281,HR281-100,Construction Industry Contract Protections,passage,1987-06-17,Passed,227,197,Y,Y=Right; N=Wrong,184,https://voteview.com/rollcall/RH1000184,,4,"In 1959, the federal laws governing the rights of workers to join a union and bargain with an employer were amended to recognize the unique nature of work in the construction industry. Congress enacted Section 8(f) of the National Labor Relations Act (NLRA) to allow construction unions to enter into pre-hire agreements with their employers. In return for access to a pool of skilled employees, a construction contractor agrees that work will be performed in accordance with a union contract. In recent years, however, construction industry employers have been engaging in a practice known as ""double-breasting,"" whereby contractors with collective bargaining agreements establish a second, non-union company which is not covered by the contract. The employer then transfers work from its union company to its non-union alter ego, circumventing federal labor law. To stop this double dealing, the AFL-CIO supported an amendment to the NLRA by Rep. William Clay (D-Mo.) to ban double-breasting. On June 17, despite strong opposition from the Chamber of Commerce, building contractors and other business groups, the House passed the legislation by a 227 to 197 vote. For - Right. Against - Wrong."
1987,House,100,1,6,H.R.,106,HR106-100,Job Safety,substitute,1987-10-14,Rejected,191,234,N,Y=Wrong; N=Right,336,https://voteview.com/rollcall/RH1000336,"date not printed by the scoreboard; supplied as 1987-10-14 from Voteview roll 336, the only 1987 roll call on H.R. 106 and a 191-234 substitute exactly as printed",4,"Thousands of toxic substances and physical agents are in wide industrial and commercial use in the United States. As a result, approximately 11 million workers are exposed to known carcinogens. About 100,000 workers die and 240,000 more are disabled each year from the occupational diseases caused by these exposures. In response to this growing crisis, the AFL-CIO endorsed legislation in 1987 to promote early detection and prevention of occupational diseases. This legislation, the first occupational safety and health initiative in years, would establish a system to provide notification, information and medical monitoring to high-risk workers. The bill would establish a federal Risk Assessment Board in the Dept. of Health and Human Services to identify and notify individual workers in danger of contracting occupationally induced diseases and to counsel them appropriately on medical surveillance procedures. During debate on the bill, Rep. James Jeffords (R-Vt.) introduced an amendment to effectively kill the labor-backed bill by substituting a two-year study on the need for an occupational disease risk-notification program and mandating more stringent enforcement of existing occupational safety laws. Despite strong support from the Chamber of Commerce, the Jeffords amendment was defeated by a vote of 191 to 234. The House later passed the High Risk Notification bill and sent it to the Senate. For - Wrong. Against - Right."
1987,House,100,1,7,H.R.,1212,HR1212-100,Polygraph Protection I,amendment,1987-11-04,Adopted,210,209,N,Y=Wrong; N=Right,388,https://voteview.com/rollcall/RH1000388,,5,"The use of polygraphs and other so-called lie detectors has reached shocking levels in America's workplaces. Workers in the private sector are subjected to more than two million ""lie detector"" tests every year, four times the number given just ten years ago. According to estimates, at least 200,000 Americans lose jobs or are denied their employment opportunities solely because of inaccurate ""lie detector"" tests. Because of the continuing widespread abuse of polygraphs and their lack of reliability, 22 states have limited or outlawed polygraph examinations in the workplace. But a state-by-state approach to banning these devices would take years to accomplish. Thus, a uniform federal prohibition is needed. To put an end to this abuse of workers' rights, the AFL-CIO supported bipartisan legislation introduced by Reps. Pat Williams (D-Mont.) and James Jeffords (R-Vt.) which outlawed the use of polygraphs in private-sector workplaces. When the bill came to the House floor, opponents of the legislation, led by Rep. Marge Roukema (R-N.J.), lined up a series of industry exemption amendments. Since labor and other groups backed an all-out ban on polygraphs because they do not work, supporters of the exemption amendments, in essence, viewed lie detectors as effective employment screening devices. Roukema's first amendment would have exempted certain security guards. Despite strong labor lobbying against the amendment, it passed by a narrow 210 to 209 vote on Nov. 4. Of the other exemption amendments, only one passed as the House approved the anti-polygraph bill. For - Wrong. Against - Right."
1987,House,100,1,8,H.R.,1212,HR1212-100,Polygraph Protection II,substitute,1987-11-04,Rejected,169,242,N,Y=Wrong; N=Right,393,https://voteview.com/rollcall/RH1000393,,5,"In a second assault on the anti-polygraph bill, Rep. Bill Young (R-Fla.), backed by Rep. Buddy Darden (D-Ga.), offered a substitute amendment to allow private employers to use polygraph tests as long as they told employees it was voluntary and followed specific guidelines. By setting guidelines for administering polygraph tests, those supporting the Young amendment were, in effect, giving legitimacy to the accuracy and use of lie detectors. Despite a lobbying blitz by the Chamber of Commerce, the House on Nov. 4 rejected the Young substitute amendment by a vote of 169-242. For - Wrong. Against - Right."
1987,House,100,1,9,H.R.,4,HR4-100,Collective Bargaining Rights,amendment,1987-06-10,Rejected,176,249,N,Y=Wrong; N=Right,164,https://voteview.com/rollcall/RH1000164,,5,"After seven years without any new legislation to address the growing housing crisis, both the House and the Senate adopted new Housing Authorization bills in 1987. One important provision of the House bill protected existing collective bargaining rights for affected housing authority workers. The legislation stipulated that resident management corporations for public housing units must abide by pre-existing collective bargaining agreements with public housing employees. On June 10, anti-worker conservatives led by Rep. Steve Bartlett (R-Tex.) introduced an amendment to strike this important collective bargaining protection from the bill. This attack on trade union rights was defeated by a vote of 176 to 249. For - Wrong. Against - Right."
1987,House,100,1,10,H.R.,3400,HR3400-100,Hatch Act Reform,passage,1987-11-17,Passed,305,112,Y,Y=Right; N=Wrong,414,https://voteview.com/rollcall/RH1000414,"date 1987-11-11 -> 1987-11-17 per Voteview roll 414; 305-112 occurs exactly once in the 100th House, on the suspension vote passing H.R. 3400, Federal Employees' Political Activities",6,"Since 1939, the Hatch Act has disenfranchised 2.8 million federal and D.C. government employees from participating fully in partisan political activities. These employees are barred, for example, from working phone banks, handing out leaflets, running for convention delegate, publicly endorsing candidates, putting up yard signs and other activities. The original rationale for the Hatch Act of 1939 was to prevent political appointees from coercing employees into partisan campaign work. Today, however, these government employees are protected from such coercion by their unions, new laws and agencies in the federal government that did not exist in 1939. Legislation to restore basic and fundamental political rights to these American citizens was introduced in 1987 by Rep. William Clay (D-Mo.). The Hatch Act reform bill would allow federal employees the right to engage in partisan political activities away from the job site, while strengthening the existing protection against political coercion by supervisors. Despite Reagan Administration opposition and with strong bipartisan support, the House agreed to a motion by Rep. Pat Schroeder (D-Colo.) to suspend the rules and passed the bill by a 305-112 vote on Nov. 11. The Hatch Act reform bill is now awaiting action in the Senate. For - Right. Against - Wrong."
1987,House,100,1,11,H.R.,3100,HR3100-100,Cargo Preference,amendment,1987-11-19,Adopted,225,192,N,Y=Wrong; N=Right,420,https://voteview.com/rollcall/RH1000420,,6,"U.S. economic aid to developing countries has increasingly shifted away from shipments of American products to the direct exchange of foreign aid funds. As a result, agricultural, manufacturing and maritime workers no longer derive the benefits they once did from taxpayer-financed foreign aid subsidies. During debate on a foreign aid bill, Rep. Robert Torricelli (D-N.J.) introduced an amendment to encourage the President to provide aid whenever possible in the form of commodities rather than cash transfers. His amendment also required that all products and commodities purchased with U.S. aid be bought from the United States unless bought locally and that 50 percent of U.S. commodities be transported by American ships. Farm state Republicans, long opposed to such cargo preference protections, countered with an amendment by Rep. Virginia Smith (R-Neb.) to exempt the major category of goods shipped - agricultural products - from the Torricelli cargo preference provision. Despite labor opposition, the Smith amendment was approved 225-192 on Nov. 19. For - Wrong. Against - Right."
1987,House,100,1,12,H.R.,2890,HR2890-100,Railroad Jobs,amendment,1987-07-13,Rejected,171,221,N,Y=Wrong; N=Right,247,https://voteview.com/rollcall/RH1000247,,6,"In 1970, when Congress established AMTRAK to be a government-run national railroad passenger system, it recognized that a balanced transportation system was a critical national need. Today the AMTRAK system carries some 40 million passengers throughout 44 states, serving over 500 communities. Since 1981 the Reagan Administration has tried to wipe out all AMTRAK subsidies, and with them, more than 25,000 railroad jobs, while eradicating intercity rail passenger service, with a particularly harsh impact in northeastern states. Such layoffs would have carried a price tag for the taxpayer of up to $2.1 billion in federal severance pay, with an additional $5.2 billion loss in the sale or scrapping of AMTRAK equipment. The House has successfully resisted the elimination of AMTRAK, but the Administration has succeeded in slashing more than $160 million from its funding in recent years. During 1987 House debate on a transportation appropriations bill, Rep. Alex McMillan (R-N.C.) offered an amendment to slash AMTRAK funding by another $20 million, thereby freezing AMTRAK funding at 1986 levels. By a 171-221 vote on July 13, the House rejected the McMillan amendment. For - Wrong. Against - Right."
1987,House,100,1,13,H.R.,2470,HR2470-100,Retiree Health Care,substitute,1987-07-22,Rejected,190,242,N,Y=Wrong; N=Right,264,https://voteview.com/rollcall/RH1000264,,6,"The AFL-CIO has long supported legislation to give the elderly of this country relief from overwhelming medical costs incurred due to acute or chronic illness. Often such costs can financially ruin elderly citizens on fixed incomes because such expenses exceed the maximum limits of Medicare. In 1987 the House passed legislation to provide protection against acute, short-term medical costs for the nation's 31 million Medicare beneficiaries. Under the bill, Medicare beneficiaries would be liable only for a total of about $1,800 in direct costs for covered hospital and physician costs, outpatient charges and skilled nursing home care. The bill also provides for a prescription drug benefit, a respite care program and improved medical coverage for poor Medicare beneficiaries. During debate on the bill, Rep. Robert Michel (R-Ill.) offered a substitute bill that would have slashed coverage and benefits. By a 190-242 vote on July 22, the Michel substitute was rejected. The House later passed the bill. Similar legislation has also been approved by the Senate. For - Wrong. Against - Right."
1987,House,100,1,14,H.R.,4,HR4-100,Low-Income Housing,substitute,1987-06-10,Rejected,179,246,N,Y=Wrong; N=Right,163,https://voteview.com/rollcall/RH1000163,,7,"Reagan era economic policies have helped swell the ranks of the poor, as real wages have dropped and unemployment has remained at high levels. Despite this, conservatives in Congress continued their assault in 1987 on the so-called safety net programs to help the poor and disadvantaged. Since the 1960s, federally subsidized housing has been one of the government's key anti-poverty programs. Today, four million poor Americans are dependent on public housing programs to provide their only place of shelter. In some areas of the country, even this housing is scarce, and new construction is desperately needed to provide shelter for the poor and jobs for the unemployed. During debate on a $16-billion housing reauthorization bill, Rep. Chalmers Wylie (R-Ohio) introduced an amendment to slash $1.7 billion in federal housing assistance. His amendment also would have redirected badly needed federal funds for the construction of new housing units into the repair and renovation of existing units - a major shift in government housing policy. Lobbying by the AFL-CIO and anti-poverty groups opposed to the Wylie proposal resulted in its defeat by a vote of 179-246 on June 10. Final congressional action on the housing bill remained stalled at the end of 1987. For - Wrong. Against - Right."
