year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
1993,House,103,1,1,H.R.,920,HR920-103,Extended Unemployment Benefits,passage,1993-02-24,Passed,254,161,Y,Y=Right; N=Wrong,39,https://voteview.com/rollcall/RH1030039,,3,"Early in 1993, some 300,000 out-of-work Americans were exhausting their normal 26 weeks of unemployment benefits every month and the problem of long-term unemployment was expected to continue through the year. In fact, the jobless rate remained above 6.5 percent through November. As the Bush recession continued to take its toll on the U.S. economy and its workers. In fact, the number of unemployed was higher in early 1993 than in July 1990 when the recession began. The AFL-CIO supported legislation (H.R. 920) to continue an emergency extended federal unemployment benefits program for workers who had run out of their 26 weeks of state benefits without finding new work. The program began at the height of the Bush recession in 1991 and was extended several times when the employment picture did not brighten. It was set to expire March 4. H.R. 920 provided up to 26 weeks of additional federal benefits beyond basic state benefits and extended the program through October 1993. The House passed the bill February 24 by a 254-161 vote. It was later signed into law. For - Right. Against - Wrong."
1993,House,103,1,2,H.R.,20,HR20-103,Hatch Act Reform,passage,1993-03-03,Passed,333,86,Y,Y=Right; N=Wrong,50,https://voteview.com/rollcall/RH1030050,,3,"Since 1939 the Hatch Act has denied federal and postal employees the same political and Constitutional rights other Americans enjoy and exercise in the political process. Hatch Act reform legislation (H.R. 20), backed by the AFL-CIO, would, for the first time in 50 years, allow these workers to participate in a wide range of political activities - on their own time and away from the job. Under Hatch Act regulations, postal and federal employees are prohibited from participating in a variety of political activities not just on the job, but during the workers' free time as well. For example, such workers could not hand out campaign literature, solicit votes or hold office in a political party. But H.R. 20 lifts many of the Hatch Act's political restrictions. Federal and postal workers will have the freedom to endorse political candidates, organize phone banks to urge their election, distribute campaign literature, solicit political contributions and engage in most other political activity. The legislation continues the ban against engaging in these activities while at work, prohibits government and postal workers from using official influence or information for partisan political purposes and bans them from wearing political campaign buttons while on duty and in government buildings. The House approved H.R. 20 March 3 by a 333-86 vote. Hatch Act reform was later signed into law. For - Right. Against - Wrong."
1993,House,103,1,3,H.R.,1335,HR1335-103,Stimulus/Jobs,passage,1993-03-18,Passed,235,190,Y,Y=Right; N=Wrong,85,https://voteview.com/rollcall/RH1030085,,4,"When he first took office, one of President Clinton's major goals was to stimulate a stalled economy and create new jobs. He submitted AFL-CIO-backed legislation (H.R. 1335) aimed at quickly creating jobs through infrastructure investment and other projects. The economic stimulus plan was designed to create some 500,000 new jobs. Although some economic indicators were showing slight improvement in early 1993, the job recovery coming out of the recession was far weaker than that of any other recovery period. ""At a time when unemployment remains high, when American industries continue to shed jobs, and when the recession continues to batter millions of working families, the plan provides the necessary short-term economic stimulus that will put people back to work. . .this country desparately needs the jobs this package would provide,"" AFL-CIO President Lane Kirkland said. As proposed, the stimulus bill could have created new jobs - mostly in public works - including a summer jobs program aimed at inner city youth, a program to hire and train 10,000 new police officers, and a new child immunization program. The House passed the bill March 18 by a 235-190 vote. Later that spring a Senate filibuster killed the stimulus bill. For - Right. Against - Wrong."
1993,House,103,1,4,H.R.,5,HR5-103,Workplace Fairness,passage,1993-06-15,Passed,239,190,Y,Y=Right; N=Wrong,215,https://voteview.com/rollcall/RH1030215,,4,"Since 1935, workers have been assured by federal law that they have a right to take collective action and a right to strike. American labor law tells workers that they cannot be fired for striking. But a 1938 Supreme Court ruling, rarely used until the past decade, permits employers to ""permanently replace"" those same strikers that they are forbidden from discharging. For all practical purposes, the distinction between being fired and being ""permanently replaced"" is meaningless. Fired or ""permanently replaced"" workers still lost their jobs and that is a harsh injustice against those who are exercising a right protected by law. In the past decade, too many employers have come to view collective bargaining not as a means of negotiating wages and working conditions, but as a way to bust unions by forcing a strike and recruiting a new workforce of permanent replacements. A federal government report showed that between 1985 and 1989, businesses hired permanent replacements in almost one in five strikes and threatened to do so in almost one third of all contract negotiations. H.R. 5, the Workplace Fairness bill, would ban the use of permanent replacements during a legal economic strike. The House passed the bill 239-190 on June 15. The Senate has yet to act. For - Right. Against - Wrong."
1993,House,103,1,5,H.R.,2010,HR2010-103,National Service/Union Concurrence,amendment,1993-07-21,Rejected,153,276,N,Y=Wrong; N=Right,338,https://voteview.com/rollcall/RH1030338,"tally kept as printed at 153-276: Voteview's rollcalls file lists 153-272 because it excludes the five delegates, who were entitled to vote in the Committee of the Whole from the 103rd Congress; recounting Voteview's own member file gives 153-276, the four extra nays being Norton (DC), de Lugo (VI), Faleomavaega (AS) and Romero-Barcelo (PR) (probe_1993c.py)",4,"The labor movement has a long history of community service. So when President Clinton proposed his national service legislation, H.R. 2010, the AFL-CIO backed the president's goal of assisting and improving community services. Described as an effort to create a domestic Peace Corps, the legislation provides educational grants and stipends to volunteers in a variety of needed service areas such as public safety, environmental and human needs. Those grants and stipends for higher education and job training would be available to all volunteers, which will assist working families and increase their access to educational resources. The bill also contains a union concurrence provision which provided that in filling these safety needs, existing workers would not be displaced by the volunteers. The provision provides for union involvement in program planning to ensure that worker displacement does not occur. An amendment to strike that provision was offered by Rep. Cass Ballenger (R-NC). It failed July 21 153-276. The bill was passed and signed into law. For - Wrong. Against - Right."
1993,House,103,1,6,H.R.,1036,HR1036-103,ERISA Preemption,passage,1993-11-09,Passed,276,150,Y,Y=Right; N=Wrong,538,https://voteview.com/rollcall/RH1030538,,5,"Several rulings by Reagan-era federal judges interpreted the federal Employment Retirement Income Security Act of 1974 (ERISA) as preempting certain state laws, in effect allowing employers to avoid state prevailing wage laws, apprenticeship regulations and mechanics' lien laws. The AFL-CIO strongly backed H.R. 1036, which would remedy this problem known as ERISA preemption. It would clarify that those three types of state laws could not be preempted, something which was never intended when ERISA was passed. ERISA was intended to make sure employee benefit plans such as pension and health and welfare plans met certain standards, were not governed by multiple government regulations and that benefit plan regulations were the exclusive concern of the federal government. It was not intended to preempt states from setting their own terms under which they contract for public works, goods and services. H.R. 1036 would, in effect, overturn those decisions and clarify that Congress' intent was never to preempt those types of state laws. If those rulings are allowed to stand, they could have a devastating impact on tens of thousands of construction and other jobs now contracted for by states. The House passed H.R. 1036 November 9 by a 276-150 vote. The Senate has yet to act. For - Right. Against - Wrong."
1993,House,103,1,7,H.R.,3450,HR3450-103,NAFTA,passage,1993-11-17,Passed,234,200,N,Y=Wrong; N=Right,558,https://voteview.com/rollcall/RH1030558,,5,"In the 1980s, a growing number of American manufacturing firms began slamming their U.S. factory doors shut and setting up new plants in Mexico. They took advantage of that nation's inexpensive labor pool and lax enforcement of workers' rights laws and workplace safety and environmental regulations. Several hundred thousand American jobs were lost to the maquiladora program. However, that was just a preview of what is in store for American workers. In 1991, the Bush administration decided to pursue a North American Free Trade Agreement (NAFTA) to give greater protection to the investments American firms had already made in Mexico; NAFTA offers no such protection for the American workers whose jobs are at stake. Nor does it protect the rights of Mexican workers. It eliminated or reduced tariffs and duties on products made in Mexico (and Canada), giving U.S. firms an even larger inducement to ship their jobs to Mexico. As many as 500,000 U.S. jobs were at stake. President Clinton backed NAFTA, but said he would try to alleviate labor's concerns through a set of side agreements on worker rights and the environment. He also offered a dislocated worker program. When completed, those provisions provide little, if any, help for workers and citizens on either side of the border, and the dislocated worker program was grossly inadequate. A massive and heartfelt grassroots campaign against NAFTA led by union members nearly overcame the power of a White House aligned with corporate America. But the House approved the treaty November 17, 234-200. It was later signed into law. For - Wrong. Against - Right."
1993,House,103,1,8,H.R.,1,HR1-103,Family and Medical Leave,passage,1993-02-03,Passed,265,163,Y,Y=Right; N=Wrong,20,https://voteview.com/rollcall/RH1030020,,6,"The AFL-CIO has supported family and medical leave legislation since the first bill was introduced in 1985. Many workers have risked their jobs when forced to take time off for the birth or adoption of a child or care for a sick child or spouse or parent. Unlike all other industrialized nations, the United States had no national policy on family leave. If a worker was not covered by a union contract, he or she had to depend on the whims of the employer for time off for serious family problems. The Federation, and others, took the view that the family leave standard should be considered a minimum labor standard, similar to wage and hour laws and workplace safety standards. But two successful vetoes and massive resistance from the business community stalled the legislation for eight years. The Family and Medical Leave Act of 1993 was the first bill introduced in the House in 1993 - H.R. 1. Backed by the AFL-CIO, it allows workers at firms of 50 or more employees up to 12 weeks of unpaid but job protected leave - for the birth or adoption of a child, the serious illness of a child, spouse or parent, or the worker's own illness. In addition, the workers retain their health benefits during the leave. The House passed the bill February 3 by a 265-163 vote. It was signed into law. For - Right. Against - Wrong."
1993,House,103,1,9,H.R.,2,HR2-103,"""Motor Voter""",passage,1993-02-04,Passed,259,160,Y,Y=Right; N=Wrong,24,https://voteview.com/rollcall/RH1030024,,6,"Voter turnout has been steadily decreasing for years. In 1990 only 36 percent of eligible voters went to the polls. While the 1992 three-way presidential race generated a slightly higher than usual turnout, most experts considered that an aberration. Most other nations have about an 80 percent voter turnout, but they also have some form of automatic voter registration, which has been shown to increase voter participation. The AFL-CIO has long backed improvement in federal election laws aimed at improving voter turnout. Almost 40 percent of eligible voters are not registered. The main reason so many are not is the myriad of state regulations. H.R. 2, the ""motor voter"" bill, requires states to establish procedures permitting citizens to register to vote when applying for drivers' licenses and various other licenses and permits at state and federal offices, and it also requires states to establish mail-in voter registration. The House approved the bill February 4 (259-160) and it was signed into law. For - Right. Against - Wrong."
1993,House,103,1,10,H.R.,2264,HR2264-103,Budget Reconciliation,conference report,1993-08-05,Adopted,218,216,Y,Y=Right; N=Wrong,391,https://voteview.com/rollcall/RH1030391,,7,"The budget reconciliation bill was a complex and vast piece of legislation that was the centerpiece of President Clinton's five-year plan to slash almost $500 million from the federal deficit. It centered on cuts in federal programs and an increase on taxes for the wealthy and corporations. The AFL-CIO supported the bill, H.R. 2264, as a step in moving the nation toward tax fairness. The legislation was aimed at invigorating the U.S. economy through careful deficit reduction, combining selective investments in the public infrastructure with revenue increases from those who are most able to pay. The legislation raises tax rates on corporations and on individuals with taxable incomes of more than $140,000. At the same time it expands the Earned Income Tax Credit for low-income taxpayers. It also extends the employee tax exemption for employer-provided education benefits and tightens the tax breaks for ""runaway"" companies which relocate in Puerto Rico. The House approved the conference report on the bill August 5 by a 218-216 vote. It was signed into law. For - Right. Against - Wrong."
