year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
1985,House,99,1,1,H.R.,1616,HR1616-99,"Plant Closing Protections for Workers, Communities I",amendment,1985-11-14,Adopted,215,193,N,Y=Wrong; N=Right,372,https://voteview.com/rollcall/RH0990372,,2,"Sudden plant closings have occurred with alarming frequency in this country throughout the past decade, often with no advance notice or community awareness. Between 1979 and 1984, five million workers were permanently displaced from their jobs by abrupt plant closings for which they received no warning. The impact on communities of a plant shutdown has been devastating in economic, social and personal terms. Workers who lose their jobs due to a plant closing are often unable to find reemployment or are forced to work at a fraction of their former wages. Family life is disrupted and mental and physical problems occur within these households. Studies have shown that the suicide rate among displaced workers is almost 30 times the national average. The incidence of heart disease, hypertension and other ailments is also much higher than normal. To ease the pain of plant closings, the AFL-CIO supported legislation that would require employers of 50 workers or more to give three months advance notice before a permanent plant closing. The bill also required an employer to meet with representatives of the workers to discuss possible alternatives to the plant-closing plan. To enforce the new law the Secretary of Labor was: (1) directed to seek injunctive relief within 10 days if presented with reasonable cause to believe that an employer had ordered a plant closing in violation of this Act, (2) given authority to extend the notice period if the employer refused to meet, consult in good faith, or provide relevant information to the workers or their representatives, and (3) empowered to issue protective orders aimed at preventing the disclosure of information that would jeopardize the company's competitive interests. To stop the bill, business groups unleashed a lobbying blitz on Capitol Hill and from back home. When the bill came to the House floor, right-wing Republicans, led by Rep. Steve Bartlett (R-Tex.), mounted the business-backed effort to defeat the legislation. A key vote came on an amendment by Bartlett to strike from the bill the advance consultation provision, which called for discussions between workers' union representatives and companies to seek out possible alternatives to plant closing. The provisions called only for talks and did not mandate a solution. By a 215-193 vote, on Nov. 14, the House approved the Bartlett amendment. For - Wrong. Against - Right."
1985,House,99,1,2,H.R.,1616,HR1616-99,"Plant Closing Protections for Workers, Communities II",passage,1985-11-21,Rejected,203,208,Y,Y=Right; N=Wrong,383,https://voteview.com/rollcall/RH0990383,,2,"The final plant closing bill would still have provided assistance to displaced workers by simply giving them sufficient notification to allow them time to adjust and to find new jobs. Studies had shown that advance notice reduces the period of a worker's unemployment, thus reducing the cost to taxpayers of unemployment insurance and other transfer payments. Communities also gain time to prepare for the ripple effects of a mass layoff. Advance notice can also result in adjustments by workers and communities which make a layoff unnecessary. Thus, at no cost to employers and with significant savings to taxpayers, the plant closing bill was an important step in providing the human decency that American workers deserve, while preserving the right of employers to make necessary business decisions. Despite the enormous hardship and trauma inflicted on workers, their families and their communities because of no-notice plant closings, the House by a 203-208 vote, on Nov. 21, turned its back on America's workers and rejected the plant closing bill. For - Right. Against - Wrong."
1985,House,99,1,3,H.R.,1562,HR1562-99,Saving U.S. Textile and Apparel Jobs,passage,1985-12-03,Passed,255,161,Y,Y=Right; N=Wrong,386,https://voteview.com/rollcall/RH0990386,"bill not named in the roll call; identified as H.R. 1562 from the Senate vote on the same measure (Senate roll 305, 'TO PASS HR 1562, A BILL THAT SETS LIMITS ON THE AMOUNTS OF TEXTILES AND APPAREL THAT MAY BE IMPORTED')",2,"Public outcry over record-level U.S. trade deficits and the loss of American jobs to imports thrust the trade issue to the political center-stage in 1985. Congress responded by moving legislation to deal with an economic sector badly battered by the flood tide of low-wage imports - the textile and apparel industry. Despite trade agreements negotiated in 1974 to provide for orderly growth, textile imports have skyrocketed from 12 percent in the early 1970s to nearly 43 percent of the U.S. market by 1985. As a result, 300,000 jobs have disappeared since 1980. The textile share of the overall record-shattering $150 billion 1984 U.S. trade deficit was $16.2 billion or 13 percent of the total. To better regulate textile imports, the AFL-CIO backed legislation to enforce the trade treaties originally negotiated in 1974. Limits on the rate of increase in exports to this nation would be established with advantages given to smaller, economically developing nations. Contrary to claims by importers that U.S. consumers would face higher prices, exhibits before Congress showed that men's, women's and children's garments cost no more when made in the U.S. The bill, which had strong bipartisan congressional support, was approved by the House by a 255-161 vote on Dec. 3. Despite this wide margin of support, President Reagan vetoed the bill. For - Right. Against - Wrong."
1985,House,99,1,4,H.R.,3036,HR3036-99,Union Members' Political Rights,motion,1985-07-30,Agreed to,233,186,Y,Y=Right; N=Wrong,244,https://voteview.com/rollcall/RH0990244,,2,"In recent years, the Supreme Court has handed down rulings stemming from suits filed by the anti-union National Right to Work Committee which severely limited the expenditure of union dues for certain activities. These activities included such legitimate and vital functions as lobbying, political action, judicial redress and even organizing. In the 99th Congress, conservative Republicans tried to expand the scope of these Supreme Court decisions. During House consideration of a Treasury and Postal appropriations bill, Rep. Thomas Bliley (R-Va.) offered an amendment to force the Federal Elections Commission (FEC) to implement these decisions, even though the FEC does not have the statutory authority to interpret labor law decisions rendered under the Railway Labor Act or a state collective bargaining law or to determine what a union may or may not do with regard to state and local legislative and political activities. For these reasons the House agreed to a procedural motion by Rep. Edward Roybal (D-Calif.) which sidetracked the amendment as being non-germane. The Roybal motion was approved by a 233-186 vote on July 30. For - Right. Against - Wrong."
1985,House,99,1,5,H.R.,3008,HR3008-99,Pay Equity for Women,passage,1985-10-09,Passed,259,162,Y,Y=Right; N=Wrong,318,https://voteview.com/rollcall/RH0990318,,2,"Equal pay for work of comparable value is a major issue for the American labor movement. In recent years, labor's concern for pay equity has evidenced itself in legislative and judicial efforts to assure that women workers are not the victims of wage discrimination caused by pay classification plans which fail to compensate them adequately for their level of skills. In the House the AFL-CIO backed legislation sponsored by Rep. Mary Rose Oakar (D-Ohio) to advance the cause of pay equity for women at the federal level by providing for an independent study to determine whether the federal government salary structure undervalued jobs that are filled primarily by women. If a determination were made that pay discrimination existed, the Oakar bill required development of legislative proposals to close the pay gaps. Pay reductions in predominantly male occupations were specifically prohibited. By a 259-162 vote on Oct. 9, the House passed this labor-backed bill. For - Right. Against - Wrong."
1985,House,99,1,6,H.R.,2100,HR2100-99,Preserving Maritime Ships and Jobs,amendment,1985-10-03,Rejected,179,245,N,Y=Wrong; N=Right,303,https://voteview.com/rollcall/RH0990303,,2,"By 1985 the U.S. maritime fleet had become a relic of the once formidable force that had played such a key role in winning World War II. The merchant fleet, which had ranked second among global maritime powers in 1950, slid to a dismal 14th position by 1985. During these decades of neglect, thousands of U.S. jobs in seafaring and ship construction were lost to low-wage foreign ""flags of convenience."" The increasingly heavy reliance on foreign flag vessels for shipment of U.S. exports also contributed significantly to the record-level U.S. trade deficit and undermined U.S. security interests by jeopardizing defense sea-lift capabilities necessary to backstop the nation's global concerns. In 1985 one of the few laws designed to assure a strong merchant marine - the 1954 Cargo Preference Act - became the target of agricultural exporters in the 99th Congress. Seeking to maximize profits at the expense of American maritime workers, the agricultural lobby sought to destroy this law, which requires that a minimum of 50 percent of all exports generated by federal programs, such as the ""Food for Peace"" foreign aid program, be carried on U.S. ships. During House debate on farm legislation, farm state conservatives led by Rep. Glenn English (D-Okla.) offered an amendment to exempt agricultural export credit programs from the cargo preference requirements. By a 179-245 vote, the House, on Oct. 3 rejected the English amendment. For - Wrong. Against - Right."
1985,House,99,1,7,H.R.,3244,HR3244-99,Rescuing a Railroad and Railroad Jobs,amendment,1985-09-11,Rejected,173,245,N,Y=Wrong; N=Right,271,https://voteview.com/rollcall/RH0990271,description: the card sets 'severance pay--while the government'; the Senate half (senate 4) sets a comma and the store had the comma in both. Restored 1 Sep 2026 and pinned in audit_1985.CROSSCHAMBER_MARKS,2,"In 1970, when Congress established Amtrak to be a government-run national railroad passenger system, it recognized that a balanced transportation system was a critical national need - vital to commerce, freedom of movement and national defense. Amtrak now provides an important alternative to congested highways and airports, can carry more people more efficiently in all kinds of weather than any other mode of travel, and lessens America's dependence on the vagaries of the international oil market. Today the Amtrak system carries some 40 million passengers throughout 44 states. The 1985 Reagan budget, however, proposed to eliminate completely all Amtrak subsidies. The elimination of this subsidy would have cost more than 25,000 railroad workers their jobs and wiped out intercity rail passenger service in the United States, with a particularly harsh impact in northeastern states. The proposed layoffs would have carried a federal government price tag of up to $2.1 billion severance pay - while the government would have taken an additional $5.2 billion financial loss in the sale or scrapping of Amtrak equipment. The House Public Works Committee rejected Reagan's proposal to destroy Amtrak and countered with a modest budget cutback of $13.5 million. However, during House debate on a transportation appropriations bill Rep. Bill Richardson (D-N.M.) offered an amendment to further cut Amtrak funding. By a 173-245 vote on Sept. 11, the House rejected the Richardson amendment. For - Wrong. Against - Right."
1985,House,99,1,8,H.R.,2100,HR2100-99,Sanitation for Farm Workers,amendment,1985-10-08,Rejected,199,227,Y,Y=Right; N=Wrong,313,https://voteview.com/rollcall/RH0990313,,3,"In 1973, farm workers filed suit to force the Dept. of Labor's Occupational Health & Safety Administration (OSHA) to issue a field sanitation standard that would protect them from the physical ailments caused by prolonged job-site exposure to heat, pesticides and bacteria and provide access to decent sanitation facilities. Despite a 1975 U.S. District Court ruling in favor of the farm workers, 10 years later OSHA continues to refuse to promulgate a standard that would provide handwashing and toilet facilities and drinking water for workers in the field. Because of OSHA's continuing refusal to issue a field sanitation standard, Rep. George Miller (D-Calif.) offered an amendment to a 1985 farm bill that would require farms employing 10 or more workers to provide these sanitation facilities in order to be eligible for federal farm subsidies. Despite findings - undisputed even by OSHA - that due to the primitive working conditions, field laborers suffer high rates of infectious, parasitic and toxic diseases, the Miller amendment was rejected by a 199-227 vote on Oct. 8. For - Right. Against - Wrong."
1985,House,99,1,9,H.Con.Res.,152,HCONRES152-99,Battle for the '86 Budget Resolution I,substitute,1985-05-22,Rejected,102,329,N,Y=Wrong; N=Right,117,https://voteview.com/rollcall/RH0990117,date 1985-05-23 -> 1985-05-22 per Voteview roll 117; no 102-329 was cast on 23 May and 102-329 occurs exactly once in the 99th House; bill from the roll call's own Voteview description (H. Con. Res. 152); the bill_number field is empty,3,"As in previous years, the battle of the fiscal year 1986 budget turned into a slugfest between the Democratic-controlled House and the Republican-controlled Senate. With Senate Republicans bowing to President Reagan's demands to slash federal spending drastically, eliminate many popular domestic programs and cut social security benefits, the House countered with a more rational budget-reduction plan to reduce spending by some $56 billion while still protecting most programs, including social security. Rather than eliminate 13 federal programs as the Senate proposed, the House would phase out only revenue sharing. On budget cuts, the House alternative was a more balanced approach which froze spending for most government programs - including the defense budget for which the Senate would have actually allowed a significant increase. When the Democratic budget alternative came to the House floor, conservative Republicans led by Rep. Delbert Latta (R-Ohio) offered a substitute bill that would have increased the Pentagon budget by $42 billion over the next three years, frozen federal workers' pay, eliminated several federal domestic programs and cut several others like social security. By a lopsided 102-329 vote on May 23 the House rejected the Latta substitute. For - Wrong. Against - Right."
1985,House,99,1,10,H.Con.Res.,152,HCONRES152-99,Battle for the '86 Budget Resolution II,budget resolution,1985-05-23,Passed,258,170,Y,Y=Right; N=Wrong,120,https://voteview.com/rollcall/RH0990120,bill from the roll call's own Voteview description (H. Con. Res. 152); the bill_number field is empty,3,"Following the rejection of the Latta substitute and other substitute bills, the House adopted the Democratic alternative budget by a 258-170 vote on May 23. As a result of this action the House was able to position itself in conference on the budget bill to moderate the drastic federal program reductions contained in the Senate bill, prevent the elimination of 12 beneficial federal programs killed by the Senate, and retain cost-of-living adjustments for social security beneficiaries. For - Right. Against - Wrong."
