year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
1976,House,94,2,1,H.R.,5247,HR5247-94,Public Works Jobs Veto (1),veto override,1976-02-19,Passed,319,98,Y,Y=Right; N=Wrong,654,https://voteview.com/rollcall/RH0940654,,2,"Showing his continuing indifference to the plight of unemployed Americans, President Ford vetoed a $6.1 billion public works jobs bill. This was the third major employment bill approved by the 94th Congress to be erased by a presidential veto. The measure would have created an estimated 600,000 jobs primarily in the construction of much needed public facilities such as schools and libraries and water, sewer and pollution control projects. The House on Feb. 19 successfully overrode the veto by a 319-98 vote. However, the Senate later failed in this effort. For - Right. Against - Wrong."
1976,House,94,2,2,S.,3201,S3201-94,Public Works Jobs Veto (2),veto override,1976-07-22,Passed,310,96,Y,Y=Right; N=Wrong,1015,https://voteview.com/rollcall/RH0941015,,2,"Despite the earlier setback, Congress resurrected and passed a scaled-down version of the vetoed public works measure. The $3.9 billion bill would create over 300,000 jobs. Like the previously vetoed bill, the measure included over $1 billion in aid to financially-strapped cities and states. Again President Ford vetoed the bill. This time, however, Congress rebuffed him. Following the Senate's lead, the House voted 310-96 on July 22 to override the veto. For - Right. Against - Wrong."
1976,House,94,2,3,H.R.,8069,HR8069-94,Labor-HEW Appropriations Veto,veto override,1976-01-27,Passed,310,113,Y,Y=Right; N=Wrong,625,https://voteview.com/rollcall/RH0940625,,2,"The House rejected President Ford's veto of a $36 billion appropriations measure for the Departments of Labor and Health, Education & Welfare. The bill significantly increased funds for labor-backed manpower, health, education and job safety programs. The House voted 310-113 on Jan. 27 to override the President's action. The Senate also overrode this veto. For - Right. Against - Wrong."
1976,House,94,2,4,H.R.,9803,HR9803-94,Day Care Funds Veto,veto override,1976-05-04,Passed,301,101,Y,Y=Right; N=Wrong,782,https://voteview.com/rollcall/RH0940782,bill HR9308 -> HR9803 per Voteview roll 782's own description and per Senate roll 776 on the same veto; Voteview's bill_number field transposes two digits,2,"President Ford vetoed a stopgap funding bill to help state child care centers comply with federal health and staffing requirements. Financially unable to meet these standards, many of these facilities would be closed down because federal funds would be cut off. Denial of these child care services would force many low-income working mothers back to welfare in order to care for their children. The House on May 4 easily overrode the veto by a 301-101 vote. However, on the following day the Senate sustained the veto. For - Right. Against - Wrong."
1976,House,94,2,5,H.R.,8617,HR8617-94,Hatch Act Reform Veto,veto override,1976-04-29,Rejected,243,160,Y,Y=Right; N=Wrong,762,https://voteview.com/rollcall/RH0940762,,2,Another Ford veto blocked legislation giving nearly 2.8 million federal and postal employees the same rights now enjoyed by other Americans to participate in partisan political activities. President Ford based his veto on the erroneous assertion that the bill weakened existing protections against political coercion and intimidation of federal workers when in fact it significantly improved these safeguards. On Apr. 29 the House by a 243-160 margin failed by 25 votes to obtain the two-thirds vote needed to override the veto. For - Right. Against - Wrong.
1976,House,94,2,6,H.Con.Res.,611,HCONRES611-94,Humphrey-Hawkins Bill,amendment,1976-04-29,Rejected,177,206,N,Y=Wrong; N=Right,765,https://voteview.com/rollcall/RH0940765,,2,"A priority on labor's legislative agenda, this legislation would provide a mechanism to better coordinate national economic planning and direct it toward the primary economic goal of full employment. Designed to reduce national adult unemployment to a 3 percent rate within four years, the bill sets up a variety of federally-assisted jobs programs to be implemented if other methods of reducing unemployment fail. Start-up planning and administrative funds for the Humphrey-Hawkins bill were provided in the first Congressional Budget Resolution. An effort by Rep. Sarasin (R-Conn.) to strip these funds from the bill was rejected 177-206 on Apr. 29. For - Wrong. Against - Right."
1976,House,94,2,7,S.,3295,S3295-94,Housing Funds,motion to recommit,1976-06-30,Rejected,157,250,N,Y=Wrong; N=Right,977,https://voteview.com/rollcall/RH0940977,,2,"Over Administration objections, the House made significant improvements in the nation's housing programs when it passed the 1977 housing authorization bill. Among other provisions, the legislation increased funding available for housing for the elderly and reactivated the public housing construction program. A last-minute motion by Rep. Brown (R-Mich.) to recommit the conference report on the bill to delete these provisions was defeated 157-250 on June 30. For Recommittal - Wrong. Against Recommittal - Right."
1976,House,94,2,8,H.R.,14232,HR14232-94,Job Safety,amendment,1976-06-24,Adopted,231,160,N,Y=Wrong; N=Right,944,https://voteview.com/rollcall/RH0940944,tally 231-161 -> 231-160 per Voteview roll 944,3,"On June 24, during debate on a Labor-HEW appropriations bill, the House approved 231-161 an amendment by Rep. Findley (R-Ill.) seriously weakening the 1970 Occupational Safety & Health Act. By excluding firms employing 10 or fewer workers from coverage under the job safety law, this amendment would arbitrarily deny protection to 83 percent of all workplaces and 20 percent of all workers presently covered. For - Wrong. Against - Right."
1976,House,94,2,9,H.R.,13367,HR13367-94,Davis-Bacon Wages,substitute,1976-06-10,Rejected,174,218,Y,Y=Right; N=Wrong,874,https://voteview.com/rollcall/RH0940874,,3,"To prevent jurisdictions utilizing federal revenue-sharing funds from evading the program's minimal Davis-Bacon Act fair wage requirements and thus pay wages lower than those prevailing in the area, the AFL-CIO sought to expand the wage coverage provisions in the revenue-sharing program. Under existing law only projects using 25 percent or more federal funds have to pay the prevailing rate. An amendment by Rep. O'Hara (D-Mich.) to require Davis-Bacon rates whenever any revenue sharing funds are used was defeated 174-218 on June 10. For - Right. Against - Wrong."
1976,House,94,2,10,H.R.,10210,HR10210-94,Unemployment Compensation (1),amendment,1976-07-20,Rejected,113,281,Y,Y=Right; N=Wrong,1007,https://voteview.com/rollcall/RH0941007,,3,"House-passed legislation to improve the federal-state system of unemployment compensation benefits fell far short of overall reforms long sought by the AFL-CIO. A key fight on the bill, strongly opposed by business interests, came on an amendment by Rep. Corman (D-Calif.) providing for a uniform federal standard to upgrade the inadequate maximum benefits paid by most states. The labor-backed amendment would have set the benefits at 50 percent of a person's average weekly wage up to a maximum equal to two-thirds of the statewide average weekly wage. The House rejected the amendment by a 113-281 vote on July 20. For - Right. Against - Wrong."
1976,House,94,2,11,H.R.,10210,HR10210-94,Unemployment Compensation (2),amendment,1976-07-20,Rejected,186,212,N,Y=Wrong; N=Right,1005,https://voteview.com/rollcall/RH0941005,,3,"Opponents of the unemployment compensation bill sought to eliminate one of the few significant reforms in the legislation. As reported by committee, the bill extended benefit protection to over 8.3 million state and local government workers not previously covered. Rep. Ketchum (R-Calif.) offered an amendment to strike this provision. It was rejected 186-212 on July 20. For - Wrong. Against - Right."
1976,House,94,2,12,H.R.,12406,HR12406-94,Union Political Rights,amendment,1976-04-01,Rejected,175,220,N,Y=Wrong; N=Right,719,https://voteview.com/rollcall/RH0940719,,3,"During House debate on legislation reconstructing the Federal Election Commission, conservatives offered a series of amendments to gag labor's political voice. The most serious of these was a proposal by Rep. Wiggins (R-Calif) designed to discourage union political activities by overloading local unions with cumbersome reporting requirements. The Wiggins amendment would have required that all the costs of communicating with members on any election matter would have to be reported. The House rejected the amendment 175-220 on Apr. 1. For - Wrong. Against - Right."
1976,House,94,2,13,H.R.,9464,HR9464-94,Natural Gas Deregulation,substitute,1976-02-05,Adopted,205,201,Y,Y=Right; N=Wrong,637,https://voteview.com/rollcall/RH0940637,,3,"A last minute effort by labor and consumer groups blocked almost certain passage of a proposal to deregulate the price of natural gas sold in interstate commerce. Long sought by the nation's energy interests and solidly backed by the Ford Administration, deregulation would have initially cost American consumers an estimated $5.4 billion yearly, increasing to over $17 billion annually in five to seven years. A compromise amendment by Rep. Smith (D-Iowa) which allowed partial price deregulation for only small gas producers but more importantly extended controls to previously unregulated intrastate gas was approved by a 205-201 vote Feb. 5. For - Right. Against - Wrong."
1976,House,94,2,14,H.R.,13555,HR13555-94,Mine Safety,amendment,1976-07-27,Rejected,119,263,N,Y=Wrong; N=Right,1032,https://voteview.com/rollcall/RH0941032,,4,"Each year hundreds of miners lose their lives because of lax enforcement of mine safety laws primarily because the Interior Dept. which enforces these laws is also responsible for maximizing mine production. To end this conflict of interest, the AFL-CIO has long proposed the transfer of job safety functions to the Labor Dept. so that all job safety programs might be under one jurisdiction. Legislation to effect this change was passed by the House despite Administration opposition. Rep. Quie (R-Minn.) offered an Administration-backed substitute bill to prevent this transfer. His proposal was rejected by the House on July 27 by a 119-263 vote. For - Wrong. Against - Right."
1976,House,94,2,15,H.R.,11665,HR11665-94,Education Funds,amendment,1976-02-10,Rejected,134,267,N,Y=Wrong; N=Right,645,https://voteview.com/rollcall/RH0940645,,4,"The nation's federal aid to education program allocates funds to areas ""impacted"" by federal installations to help defray state and local educational costs of children whose families are employed by these installations. In recent years such ""impact"" aid was extended to locales having low-rent public housing to help pay the educational cost of children residing in these areas. Long-time antagonists of this program tried to block appropriations for it. During debate on legislation revising educational funding for 1976, Rep. Michel (R-Ill.) offered an amendment to eliminate the $98 million allocated for this educational aid. His amendment was rejected 134-267 on Feb. 10. For - Wrong. Against - Right."
