year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
1982,House,97,2,1,H.R.,6198,HR6198-97,Halting Attempts to Export U.S. Jobs,veto override,1982-07-13,Passed,324,86,Y,Y=Right; N=Wrong,522,https://voteview.com/rollcall/RH0970522,,2,"Even though Reaganomics already has caused unemployment to rise above 10 million, President Reagan offers no program to produce new jobs and, in fact, has taken action to directly wipe out existing jobs. Reagan cast a veto that his own Labor Dept. estimated could cost another 367,000 workers their jobs, causing Republicans and Democrats to wonder about his professed commitment to the jobless. Congress wisely overrode the Reagan veto. The veto came on a bipartisan bill to extend the century-old law requiring that books and periodicals written by Americans and published by U.S. companies be printed and bound in America in order to gain full copyright protection. The Labor Dept. showed that failure to extend the law could cost the United States 172,000 jobs in printing and another 195,000 jobs in supplier industries, due to the move-out of the U.S. printing industry to Far Eastern countries. Congress passed the extension by wide margins, and when Reagan vetoed the extension bill, the House overrode him 324-86 on July 13. For - Right. Against - Wrong."
1982,House,97,2,2,H.R.,5922,HR5922-97,Restoring Mine Safety and Health Protections,amendment,1982-05-12,Rejected,186,220,N,Y=Wrong; N=Right,423,https://voteview.com/rollcall/RH0970423,,2,"In 1981, conservatives in Congress stripped the Mine Safety & Health Administration (MSHA) of its authority to enforce worker health and safety rules at stone, sand and gravel surface-mining sites. In taking this action, Congress ignored AFL-CIO protests that 134 workers died in those industries in 1978-80. Congressional action left these workers without any federal safety protection. Fortunately, in 1982 Congress reversed itself and restored MSHA protections to the 40,000 affected workers. The key vote came during consideration of an appropriations bill which included language restoring protections of the law to these workers; Rep. John Rousselot (R-Calif.), who led the anti-worker forces last year, attempted to delete the MSHA language. The House rejected the Rousselot amendment 186-220 on May 12. For - Wrong. Against - Right."
1982,House,97,2,3,H.R.,6030,HR6030-97,Targeting Defense Contracts to Ease Pain of Unemployment,amendment,1982-07-28,Adopted,237,170,Y,Y=Right; N=Wrong,562,https://voteview.com/rollcall/RH0970562,,2,"In 1982 the conservative-dominated Congress took remarkably little action to ease the hardship of the Reagan recession on more than 10 million unemployed Americans. But one show of concern came during consideration of the Defense Dept. authorization bill, when the House approved an amendment by Rep. Samuel Stratton (D-N.Y.) directing the Secretary of Defense to continue a test program in which certain contracts for goods and services are directed toward areas of the country with especially high unemployment. Thus jobs are provided to workers who have little likelihood of finding work in their communities. The Stratton amendment passed 237-170 on July 28. For - Right. Against - Wrong."
1982,House,97,2,4,H.R.,6892,HR6892-97,Food Stamps for the Jobless,amendment,1982-08-10,Rejected,181,210,N,Y=Wrong; N=Right,597,https://voteview.com/rollcall/RH0970597,,2,"During consideration of budget reconciliation for agriculture programs, Rep. William Wampler (R-Va.) proposed deeper cuts in the food stamp program than those already in the bill. The Wampler amendment would have ended emergency food stamps for families that have recently lost their source of income. Thus, if a head of a household were laid off unexpectedly, the jobless family would have been denied food stamps for up to 30 days, even if it had no money to buy food in the meantime. The House rejected the Wampler amendment 181-210 on Aug. 10. For - Wrong. Against - Right."
1982,House,97,2,5,H.R.,5320,HR5320-97,Improving Worker Productivity - with Job Training Programs,motion to recommit,1982-08-04,Rejected,189,218,N,Y=Wrong; N=Right,585,https://voteview.com/rollcall/RH0970585,,2,"Labor Dept. programs, especially jobs programs, have taken a disproportionate share of the Reagan budget cuts, with the public service job-creation program completely wiped out. But as the Reagan recession caused joblessness to rise above 10 million, Congress became increasingly concerned about the unemployed, and the question was no longer whether to provide job training but how it should be handled. Rep. John Erlenborn (R-Ill.) attempted to make training programs one-sided, with virtually total control by management. The Erlenborn amendment would have given management veto power over any provision of a job training program, while worker representatives would have no such power. The AFL-CIO urged that the law provide for a fairer partnership among management, labor and local government officials in designing and managing the training programs. The House rejected the Erlenborn amendment, but Rep. Eugene Johnston (R-N.C.) moved to recommit the bill to committee in order to add the Erlenborn language. The House then rejected the Johnston motion 189-218 on Aug. 4. For - Wrong. Against - Right."
1982,House,97,2,6,H.R.,6100,HR6100-97,Defending Davis-Bacon Prevailing Wage Protections,amendment,1982-08-12,Rejected,140,237,N,Y=Wrong; N=Right,615,https://voteview.com/rollcall/RH0970615,,2,"Anti-worker members of Congress seize every opportunity to tear down America's labor laws, including the 50-year-old Davis-Bacon Act, which requires payment of locally prevailing wages to workers on federally financed construction projects. It assures local contractors who uphold community labor standards a fair chance to compete for government projects without being undercut by outside firms using cut-rate labor. It also protects the government from fly-by-night operators seeking to win federal contracts by paying wages too low to attract competent craftsmen. Stymied in their efforts to gain outright repeal of the Davis-Bacon law, anti-union lobbies and their congressional allies repeatedly have tried to eliminate the law piecemeal by removing its coverage from various types of government contracts. One such attempt came during House consideration of Economic Development Administration grants. Rep. Tom Hagedorn (R-Minn.) offered an amendment to weaken Davis-Bacon protections on these local development grants for distressed areas of the country. Once again the House supported Davis-Bacon, rejecting the amendment 140-237 on Aug. 12. For - Wrong. Against - Right."
1982,House,97,2,7,H.R.,6862,HR6862-97,Maintaining Pensions for Retired Federal Workers,motion to recommit,1982-08-03,Rejected,160,236,N,Y=Wrong; N=Right,577,https://voteview.com/rollcall/RH0970577,,3,"Congress so far has rejected President Reagan's attempts to slash cost-of-living adjustments in social security, but the separate pension system paid into by federal workers has proved more vulnerable to political attack. During consideration of the civil service budget, Rep. Edward Derwinski (R-Ill.) tried to slash $3.2 billion from the measure in order to impose a 4-percent ""cap"" on the federal pension COLA. Assuming an inflation rate of 7 percent, this would mean that pensioners would lose 3 percent of their purchasing power. The Democratic-controlled House rejected the Derwinski motion by a 160-236 vote on Aug. 3. (But the GOP-dominated Senate approved the unfair 4-percent cap, as did the House-Senate conference committee which forged a ""compromise"" between the House and Senate bills.) For - Wrong. Against - Right."
1982,House,97,2,8,H.J.Res.,562,HJRES562-97,Fighting Recession with Jobs Legislation,passage,1982-09-16,Passed,223,169,Y,Y=Right; N=Wrong,672,https://voteview.com/rollcall/RH0970672,description incomplete: about two lines lost to the page-3 scan trim between 'school security sys-' and 'ate defeated an attempt',3,"As the Reagan recession worsened in 1982 and the unemployment rate edged toward 10 percent, Congress finally began to consider legislation to restore jobs. On Sept. 16 the House voted 223-169 to pass a bill creating approximately 250,000 jobs for the hardcore unemployed. The jobs would involve repair and maintenance of deteriorating public facilities, such as roads and bridges, water systems, and school security sys [...] ate defeated an attempt by Sen. Edward M. Kennedy (D-Mass.) to enact this job-creating legislation.) For - Right. Against - Wrong."
1982,House,97,2,9,H.Con.Res.,345,HCONRES345-97,Defending Federal Programs that Help People I,substitute,1982-05-24,Rejected,152,268,Y,Y=Right; N=Wrong,444,https://voteview.com/rollcall/RH0970444,For/Against marker lost to the page-3 scan trim; position For=Right established from the p6 roster grid against roll 444,3,"The fiscal year 1983 budget submitted by President Reagan contained program cuts so unfair that both Republicans and Democrats in Congress rejected it out of hand. Congress then set about writing its own outline for government programs. Of the seven budget plans that came to a vote in the first round of debate - all of which were rejected - only one was designed to reverse the Reagan recession. This was the proposal by Rep. David Obey (D-Wis.). The Obey budget would have rescued programs such as unemployment compensation, public service jobs and training, veterans' benefits, education and transportation programs, as well as scientific research programs designed to improve America's productivity. The Obey budget would have financed these programs by reversing portions of the unfair Reagan tax cuts, restoring the full windfall profits tax on oil companies, and closing other tax loopholes. The Obey budget would have restored an estimated one million jobs, and would have produced a smaller federal deficit than the other budget plans. Nevertheless, conservatives in the House, eager to provide Reagan with another round of program slashes, rejected the Obey budget 152-268 on May 24."
1982,House,97,2,10,H.Con.Res.,352,HCONRES352-97,Defending Federal Programs that Help People II,amendment,1982-06-10,Rejected,202,225,Y,Y=Right; N=Wrong,486,https://voteview.com/rollcall/RH0970486,,3,"After rejecting seven budget plans, the House began work again on a First Budget Resolution. This time the choice was simpler - a Democratic package offered by Budget Committee Chairman Jim Jones (D-Okla.) or the Reagan-endorsed Republican plan of Rep. Delbert Latta (R-Ohio). The AFL-CIO endorsed the Jones budget, which included creation of jobs in housing construction and in repair and maintenance of public buildings and other facilities, restoration of unemployment compensation in 25 states that were forced to ""trigger off"" extended benefits because of previous Reagan budget cuts, and allowance for tax reforms to help pay for programs such as Medicare. Unfortunately, Reagan budget cuts won out over people's needs. The Jones budget lost 202-225 on June 10. For - Right. Against - Wrong."
