year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
1970,House,91,1,1,H.R.,13111,HR13111-91,Education Funds,amendment,1969-07-31,Adopted,294,119,Y,Y=Right; N=Wrong,63,https://voteview.com/rollcall/RH0910063,,2,"The Administration budget called for totally inadequate funding of federal aid to education - less than half the amount Congress had authorized to be spent. The House Appropriations Committee recommended an additional $121 million for education aid. But the gap between that amount and the need would still have been too wide in the opinion of labor and education groups. The AFL-CIO helped rally support for an amendment by Rep. Joelson (D-N.J.) to add an additional $894.5 million for education programs. It was approved 294-119, July 31, 1969. For - right. Against - wrong."
1970,House,91,2,2,H.R.,13111,HR13111-91,HEW Veto,veto override,1970-01-28,Rejected,226,191,Y,Y=Right; N=Wrong,180,https://voteview.com/rollcall/RH0910180,,2,"When Congress added $1.1 billion to Pres. Nixon's HEW appropriations requests, to provide adequate funds for needed health and education programs, the President vetoed the measure, charging the additional funding was inflationary. A proposal to override the veto won a 226-191 majority, Jan. 28, 1970, but fell short of the two-thirds majority necessary to override. For - right. Against - wrong."
1970,House,91,1,3,H.R.,12290,HR12290-91,Surtax,passage,1969-06-30,Passed,210,205,N,Y=Wrong; N=Right,44,https://voteview.com/rollcall/RH0910044,,2,"Over opposition of labor and other tax reform forces, the House extended the surtax on income tax one year without including meaningful tax reform. However, the margin was so close before the vote that it brought firm pledges from House Ways & Means Chairman Mills and Pres. Nixon to consider tax reform immediately. This paved the way for reforms and the $750 personal exemption in the final tax measure signed into law. The surtax extension passed June 30, 1969, by a vote of 210-205. For - wrong. Against - right."
1970,House,91,1,4,H.J.Res.,681,HJRES681-91,Electoral College,motion to recommit,1969-09-18,Rejected,162,246,N,Y=Wrong; N=Right,82,https://voteview.com/rollcall/RH0910082,tally 246-162 -> 162-246 per Voteview roll 82; the card prints a defeated proposal's tally majority-first,2,"The 1968 presidential election, with the threat that it would be thrown for decision into the U.S. House because of a third-party candidate, renewed interest in long-delayed electoral reform, primarily in direct election of the President and abolition of the Electoral College. The House Judiciary Committee reported a bill to this effect, backed by committee leaders of both parties. The House eventually passed the committee bill but first had to deal with a proposal by Rep. Dennis (R-Ind.) which would have retained the Electoral College. The Dennis proposal was rejected 246-162, Sept. 18, 1969. For - wrong. Against - right."
1970,House,91,1,5,H.R.,13111,HR13111-91,School Desegregation,motion to table,1969-12-18,Rejected,181,216,N,Y=Wrong; N=Right,167,https://voteview.com/rollcall/RH0910167,tally 216-181 -> 181-216 per Voteview roll 167; the card prints a defeated proposal's tally majority-first,2,"The House had voted to prevent HEW funds from being withheld from school districts with so-called ""freedom of choice"" plans. These plans are a device to avoid school desegregation. They have been ruled illegal by the U.S. Supreme Court. Later, the House backed down and agreed to a Senate amendment preserving the desegregation program. Rep. Flood (D-Pa.) tried to block this reversal but failed 216-181, Dec. 18, 1969. For - wrong. Against - right."
1970,House,91,2,6,H.Res.,914,HRES914-91,Voting Rights,previous question,1970-06-17,Agreed to,224,183,Y,Y=Right; N=Wrong,273,https://voteview.com/rollcall/RH0910273,,2,"The 1965 Voting Rights Act has helped add more than a million voters to the registration rolls in seven southern states and has been the most successful human rights legislation in recent years. An Administration move to weaken it succeeded narrowly in the House in December 1969. But the Senate restored the act to its original form - concentrating in seven states - and added the voting franchise for 18-year-olds and standardized residency requirements for voting for president. When it came before the House again, Rep. Matsunaga (D-Hawaii) moved to accept the AFL-CIO-supported Senate version. His motion carried June 17, 1970, 224-183. For - right. Against - wrong."
1970,House,91,1,7,H.R.,12321,HR12321-91,War on Poverty,motion to recommit,1969-12-12,Rejected,163,231,N,Y=Wrong; N=Right,153,https://voteview.com/rollcall/RH0910153,tally 231-163 -> 163-231 per Voteview roll 153; the card prints a defeated proposal's tally majority-first,3,"The effort to scuttle the war on poverty has been constant. Despite this, the anti-poverty program has had some successes, and one reason for them has been the presence of a central authority, the Office of Economic Opportunity, that can coordinate the various anti-poverty programs. Rep. Ayres (R-Ohio) tried to fragment the anti-poverty program by turning it over to the states and reducing the authority of the OEO. His plan was rejected 231-163, Dec. 12, 1969. For - wrong. Against - right."
1970,House,91,2,8,H.R.,16311,HR16311-91,Family Aid Job Standards,motion to recommit,1970-04-16,Adopted,248,149,N,Y=Wrong; N=Right,221,https://voteview.com/rollcall/RH0910221,,3,"A move was made to strike from the Family Assistance Act employment standards that had been written into the bill at the request of the AFL-CIO to prevent using a welfare program to provide employers with substandard-paid workers. The motion was approved Apr. 16, 1970, 248-149. For - wrong. Against - right."
1970,House,91,2,9,H.R.,11102,HR11102-91,Hospital Construction,veto override,1970-06-25,Passed,279,98,Y,Y=Right; N=Wrong,279,https://voteview.com/rollcall/RH0910279,,3,"Construction and modernization of urgently needed health facilities were threatened by Pres. Nixon's veto of a bill extending the Hill-Burton program of federal grants. This was another instance of a presidential veto aimed at funding of an important social welfare program. The veto came only a year after the President himself had warned that the nation is in a health crisis and ""unless action is taken . . . we will have a breakdown in our medical care system affecting millions."" The vote to override the veto far exceeded the necessary two-thirds majority, June 25, 1970, 279-98. For - right. Against - wrong."
1970,House,91,2,10,H.R.,17495,HR17495-91,Mortgage Funds,amendment,1970-06-25,Adopted,216,112,N,Y=Wrong; N=Right,281,https://voteview.com/rollcall/RH0910281,tally 215-113 -> 216-112 per Voteview roll 281,3,"The nation is in a housing crisis. There is not enough of it, and too much of what there is is substandard. New housing starts are way down because of Administration ""tight money"" policies and prohibitive interest rates. Rep. Patman (D-Tex.) proposed a National Development Bank to help provide mortgage funds for middle income families unable to get conventional loans. But a move to knock out his proposal, and leave homeseekers at the mercy of the bankers and money-lenders, succeeded June 25, 1970, 215-113. For - wrong. Against - right."
