year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
1994,House,103,2,1,H.R.,1804,HR1804-103,Goals 2000 - Educate America Act,conference report,1994-03-23,Adopted,306,121,Y,Y=Right; N=Wrong,680,https://voteview.com/rollcall/RH1030680,,3,"The AFL-CIO strongly endorsed one of the most ambitious major education and training bills in years, H.R. 1804, Goals 2000, the Educate America Act. The bill will, for the first time, establish skill and performance standards for students and includes labor participation in developing some of those standards. Goals 2000 gives America a rational system of education that starts with the essentials - clear, high academic standards for what students should know and be able to do. The legislation will also provide a major stimulus to education reform efforts in the states. H.R. 1804 will also assure that the national skill standards provisions are balanced and developed in partnership with labor, business, and educators. The legislation establishes voluntary national education standards, which are broad descriptions of the knowledge and skills students should acquire in a particular subject area. The bill also sets student performance standards, which are what a student must know and be able to demonstrate proficiency. The legislation also establishes a skill standards board which will be charged with studying the national labor market and identifying broad clusters of major occupations that involve one or more industries in the United States. After identifying an occupational cluster, the board would then facilitate the establishment of voluntary labor/business/education partnerships to develop skill standards systems. Backed by the AFL-CIO, it passed the House March 23 by a 306-121 vote. For - Right. Against - Wrong."
1994,House,103,2,2,H.R.,2108,HR2108-103,Black Lung Benefits,passage,1994-05-19,Passed,252,166,Y,Y=Right; N=Wrong,780,https://voteview.com/rollcall/RH1030780,,3,"Black lung disease continues to strike thousands of coal miners every year. But Bush-Reagan era restrictions on the Black Lung Benefits Act are so stringent that only four percent of those who apply for benefits have them granted. That is why the AFL-CIO supported legislation to make the process more equitable for miners and their spouses seeking benefits as a result of the debilitating disease. ""Twenty-five years ago, Congress made a historic commitment to eradicate black lung disease and to compensate its victims and their families. Today, however, the black lung program is in a shambles,"" AFL-CIO Legislative Director Robert M. McGlotten said in a letter to the House. The bill (H.R. 2108) would place reasonable limits on the amount of medical evidence that can be submitted by the opponents to a claim; eliminate unfair obstacles to receiving widow's and survivor's benefits; and end the practice of demanding repayment of benefits received by applicants during the appeals process, which can last as long as seven or eight years. The legislation was passed by the House May 19 by a 252-166 vote. For - Right. Against - Wrong."
1994,House,103,2,3,H.R.,4606,HR4606-103,"OSHA, MSHA Budget Raid",amendment,1994-06-29,Rejected,211,217,N,Y=Wrong; N=Right,895,https://voteview.com/rollcall/RH1030895,,3,"During consideration of the FY 1995 Labor/HHS appropriations bill (H.R. 4606), an amendment opposed by the AFL-CIO, was offered which would have stripped some $47.5 million from various DOL programs, including OSHA, MSHA and the Pension and Welfare Benefits Administration (PWBA). The amendment was an effort to strip workplace enforcement programs of funds which would have seriously cut the enforcement capabilities of each agency. ""Under the amendment, OSHA's ability to support vital health and safety matters affecting American workers would suffer. Both OSHA and MSHA inspections and compliance programs would be hard hit. The PWBA is responsible for the enforcement of laws for over 730,000 private pension plans impacting an estimated 200 million participants,"" AFL-CIO Legislative Director Robert M. McGlotten said in a letter to the House. GOP authors of the amendment claimed the money would be used to establish community and rural health care centers, but the move was actually an attempt to cripple workplace enforcement programs. Initially approved by the House, the amendment was brought up for reconsideration and it failed June 29 by a 211-217 vote. For - Wrong. Against - Right."
1994,House,103,2,4,H.R.,4003,HR4003-103,Maritime Security Act - Tonnage Tax,amendment,1994-08-02,Adopted,268,153,Y,Y=Right; N=Wrong,960,https://voteview.com/rollcall/RH1030960,"tally kept as printed at 268-153: Voteview's rollcalls file lists 264-153 because it excludes the five delegates, who were entitled to vote in the Committee of the Whole from the 103rd Congress; recounting Voteview's own member file gives 268-153 (probe_1994a.py)",3,"During consideration of legislation designed to boost U.S.-flag shipping and American shipyards, the AFL-CIO backed an amendment to use a tonnage tax as a funding mechanism for the bill. This legislation was designed to address two fundamental problems facing the U.S. merchant marine. It provides for the support of the merchant marine as well as improving U.S. shipyards. H.R. 4003 is the funding mechanism for H.R. 2151, the Maritime Security and Competitiveness Act, that passed the House in 1993. The need for this measure is the direct result of foreign shippers and governments who use unfair subsidies and engage in unfair practices which undermine the U.S. maritime industry. Efforts to end this abuse internationally have not been successful and, therefore, H.R. 4003 is necessary to maintain a U.S.-flag fleet and shipbuilding capability. The tonnage tax, developed by the Merchant Marine and Fisheries Committee, could raise some $1.3 billion over 10 years which would help both ship operators and ship builders. It was approved by a 268-153 vote August 2. For - Right. Against - Wrong."
1994,House,103,2,5,H.R.,6,HR6-103,Education Neighborhood Schools,conference report,1994-09-30,Adopted,262,132,Y,Y=Right; N=Wrong,1044,https://voteview.com/rollcall/RH1031044,,4,"The bill (H.R. 6) is a five-year re-authorization for the programs under the Elementary and Secondary Education Act (ESEA) of 1965, and also reforms the way the federal government gives money to public schools. The bill will increasingly target school districts with higher concentrations of poor students, though no school district will lose money in 1996. About $12.6 billion a year would be authorized, or $63 billion over five years. ESEA funds comprise the federal government's primary assistance to the nation's primary and secondary schools. The House and Senate passed significantly different bills, particularly in their Chapter I formula funding - about $7 billion a year - to assist educationally deprived students. But conferees, after much wrangling combined elements of both formulas. The House passed the conference report Sept. 30 by a 262-132 vote. For - Right. Against - Wrong."
1994,House,103,2,6,H.R.,5110,HR5110-103,GATT,passage,1994-11-29,Passed,288,145,N,Y=Wrong; N=Right,1094,https://voteview.com/rollcall/RH1031094,"date and tally corrected from the printed 'Dec. 1 ... 76-24': that is the SENATE's vote on the same measure (Senate roll 724), which the card prints verbatim in its House record. The House's own vote on H.R. 5110 is roll 1094 of 29 Nov, 288-145, and it is the only House roll call of the 103rd on that bill; the roster grid's House column 6 reproduces it cell for cell (verify_1994_positions.py)",4,"After a comprehensive evaluation, the AFL-CIO strongly opposed the Uruguay Round GATT agreement and urged Congress to reject the agreement because it offers little, if anything, that is positive for working people and their communities. The Federation's opposition to GATT was based on several reasons including: the loss of tens of thousands of U.S. textile and apparel industry jobs; the weakening of U.S. trade laws which are designed to combat unfair trade practices; the subjugation of U.S. trade policy and some U.S. laws to decisions from the new World Trade Organization (WTO). ""Millions of American workers have already suffered greatly from the damaging effects of unfair and inequitable trade. For many Americans, the agreements will mean enormous economic disruption and job loss,"" the AFL-CIO Executive Council said. The GATT implementing legislation will do nothing to alleviate the United States' huge annual trade deficit, which, this year, is expected to be the second highest in the nation's history at close to $150 billion. It will also limit the ability of the U.S. government to fashion policies and take actions that could bring some relief from growing trade deficits. ""The Uruguay Round did nothing to address the cruelest and most prevalent unfair trade practice of all - the suppression of worker rights by governments seeking a low-wage, low-standard 'comparative advantage' on the world market,"" the Council said. But on Dec. 1, the Senate approved the implementing legislation by a 76-24 vote. For - Wrong. Against - Right."
1994,House,103,2,7,H.J.Res.,103,HJRES103-103,Balanced Budget Constitutional Amendment,passage,1994-03-17,Rejected,271,153,N,Y=Wrong; N=Right,659,https://voteview.com/rollcall/RH1030659,"tally corrected from the printed 271-152: roll 659 is 271-153 in both Voteview's rollcalls file and its member-level recount, and is the only 271-anything on H.J.Res. 103. The record is unaffected: 271 falls short of two-thirds either way",4,"A myriad of private and public studies show that a balanced budget constitutional amendment could wreak havoc upon the American economy, force deep, deep cuts in basic government services, including defense preparedness, and boost Americans' taxes. But that failed to stop its backers who pushed hard for it in the House in 1994. H.J. Res. 103 would have prohibited budget deficits starting in 2001. It also required a three-fifths vote in each house to approve deficit spending or to raise taxes. That in effect would put minorities in control of the government's $1.5 trillion budget and seriously undermine Congress' fiscal powers to help maintain national economic stability. A Treasury Department study showed that to meet a mandate of a balanced budget in the year 2000, huge tax increases would be required along with deep cuts in defense spending, Social Security and almost all other important programs. The study said the average American could face an annual federal income tax increase of $728. Defense cutbacks of about $270 billion along with the reduction of 275,000 troops would be required over five years, along with abandoning many weapons programs. ""This amendment would cause great damage to the economy and to the important services that government provides to American workers and their families,"" AFL-CIO Legislative Director Robert M. McGlotten said in a letter to House members. Opposed by the AFL-CIO as ""quick-fix"" and economic sham H.J. Res. 103, which required a two-thirds majority to pass, was defeated in the House March 17 271-152. For - Wrong. Against - Right."
1994,House,103,2,8,H.Con.Res.,218,HCONRES218-103,Budget Resolution-Budget Cuts,motion,1994-04-14,Rejected,202,216,N,Y=Wrong; N=Right,706,https://voteview.com/rollcall/RH1030706,,4,"In 1993, the largest deficit reduction plan in history capped discretionary spending at levels below inflation, even though that forced cuts in many important government programs. In addition, the FY 1995 budget resolution (H. Con. Res. 218), which is the blueprint for the fiscal year, held the deficit to about $174 billion, the smallest since 1989. It contained no new taxes. During Senate deliberations on the resolution, that body voted to force an additional $26 billion in discretionary spending cuts that were not in the original House-passed version. Ironically the move to slash the spending came when the federal deficit was shrinking more rapidly than expected and the overall economy was growing. If forced to cut the $26 billion, spending for defense, domestic and foreign aid programs would have to be slashed. Most of the money would have to come from defense programs, which many military experts say has already been hard hit. The House action was on a motion, opposed by the AFL-CIO, to instruct its conferees on the budget resolution to accept those cuts that the Senate made. The House rejected (202-216) the motion April 14. For - Wrong. Against - Right."
1994,House,103,2,9,H.R.,4590,HR4590-103,MFN for China,substitute,1994-08-09,Rejected,158,270,Y,Y=Right; N=Wrong,973,https://voteview.com/rollcall/RH1030973,"date corrected from the printed August 8: the Pelosi substitute is roll 973 of 9 Aug, and roll 970 - the first roll call of that day - approves the Journal of Monday, August 8, so 9 Aug was a fresh legislative day, not a sitting run past midnight. Tally kept as printed at 158-270: Voteview's rollcalls file lists 155-269 because it excludes the five delegates, who were entitled to vote in the Committee of the Whole from the 103rd Congress; recounting its own member file gives 158-270",5,"The AFL-CIO was opposed to the administration's decision to extend Most Favored Nation (MFN) trading status to China because of that nation's lack of progress in improving its worker and human rights policy. To counter the administration's flawed China trade policy, the Federation backed a bill, H.R. 4590, which would directly tie the worker/human rights issue to MFN trade benefits for China. When it granted the MFN extension the administration also ""de-linked"" future MFN extensions for China from progress in the human rights arena. AFL-CIO President Lane Kirkland called the MFN extension ""a disappointing setback to those who are risking their lives and liberty for the values and principles that America was created to advance."" The Chinese government has continued to arrest, imprison, torture and shoot citizens who dare to speak out for democracy and trade union rights,"" he added. In addition, Chinese activists have provided new evidence of the continued export to the U.S. of goods made by forced labor. In 1993 the Chinese government signed a memorandum of understanding with the U.S. dealing with forced labor exports, but those products are still being shipped to the U.S. This legislation, backed by the AFL-CIO, set certain human and workers rights conditions for continued Most Favored Nation (MFN) trade status for China. It was defeated August 8 by a 158-270 vote. For - Right. Against - Wrong."
