year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
1988,House,100,2,1,H.R.,3,HR3-100,Plant Closing Protections I,motion to recommit,1988-04-21,Rejected,167,253,N,Y=Wrong; N=Right,550,https://voteview.com/rollcall/RH1000550,,3,"Over the last decade, no-notice plant closings in this country have occurred with alarming frequency. Each year over two million American workers lose their jobs in shutdowns and permanent layoffs. These economic catastrophes affect not only large industrial cities but small towns and rural areas. Every economic region and economic section has been hit; even the highly touted computer and service sectors have been plagued by plant shutdowns and lost jobs. In 1987, a plant closing amendment was added to the Senate version of the House-passed trade bill, thanks to the hard work of Senators Howard Metzenbaum (D-Ohio) and Ted Kennedy (D-Mass.). The plant closing section provided workers at job sites of 100 or more employees with 60-day advance notice of a permanent plant closing. The amendment also established a unit in the U.S. Department of Labor to oversee federal and state programs assisting the re-employment of dislocated workers. Nearly $1 billion was authorized, primarily for state delivery of training, education, job-search assistance and other services to help displaced workers. As the House prepared to vote on the final conference report on the trade bill, President Reagan threatened to veto the entire package if the plant closing provision remained. During House consideration, Republican Minority Leader Bob Michel (Ill.) led a futile effort to eliminate the plant closing amendment. His motion was defeated, 167-253, on April 21. For - Wrong. Against - Right."
1988,House,100,2,2,S.,2527,S2527-100,Plant Closing Protections II,passage,1988-07-13,Passed,286,136,Y,Y=Right; N=Wrong,710,https://voteview.com/rollcall/RH1000710,,3,"Making good on his threat, President Reagan vetoed the trade bill with its plant closing language. The Senate failed to override the veto. An explosion of public support for plant closing notification followed, fueled by effective grass-roots lobbying by union members throughout the country. The Senate and House Democratic leadership then agreed on a strategy to resurrect the plant closing section as a separate bill. On July 13, the House approved the plant closing bill by an overwhelming 286-136 vote. Because the margins in both the House and Senate were ""veto-proof,"" President Reagan was forced to back off, allowing the bill to become law without his signature. For - Right. Against - Wrong."
1988,House,100,2,3,H.R.,3,HR3-100,Trade I,conference report,1988-04-21,Adopted,312,107,Y,Y=Right; N=Wrong,551,https://voteview.com/rollcall/RH1000551,,3,"For the last two decades, the AFL-CIO has repeatedly sounded the alarm about the evolving crisis in U.S. trade. With thousands of plants being padlocked, communities devastated, millions of jobs lost and the U.S. debt to foreign countries rising to $424 billion, the 100th Congress finally began to come to grips with our trade imbalance. In 1987, both the House and the Senate adopted omnibus trade measures. The Senate version also contained a provision which required that workers, many of whom had been hurt by the trade crisis, must be given 60-day notice of a plant closing or massive layoff. In 1988, Congress and the White House conducted a highly public battle over U.S. trade policy. Using veto threats as leverage, the White House targeted key labor-backed sections of the trade bill for removal. The most vehement opposition was reserved for the plant closing notification provision. In April, with the support of the AFL-CIO, the Democratic congressional leadership announced it would only approve a final trade conference agreement that included: an expanded trade adjustment assistance program; a mechanism to reduce the trade deficit by strengthening U.S. trade law; the inclusion of abuse of worker rights abroad as an ""actionable"" unfair trade practice, and the plant closing provision. Despite President Reagan's veto threat, on April 21 the House voted 312-107 to adopt the conference agreement. The Senate, however, failed to override the veto. Later, separate trade and plant closing bills were passed and enacted into law. For - Right. Against - Wrong."
1988,House,100,2,4,H.R.,3,HR3-100,Trade II - Veto Override,veto override,1988-05-24,Passed,308,113,Y,Y=Right; N=Wrong,634,https://voteview.com/rollcall/RH1000634,,4,"On May 24, President Ronald Reagan kept his promise and vetoed the omnibus trade bill, citing the plant closing provision as his principal objection. Although for many months the President had denounced the pro-worker provision, he toned down his veto message in response to public-opinion polls showing that 82% of the American people supported the provision. The House of Representatives, like the public, disagreed with his veto. Within hours, the House on May 24 overrode the veto by an overwhelming 308-113 - 20 votes more than the two-thirds majority needed. For - Right. Against - Wrong."
1988,House,100,2,5,H.R.,1154,HR1154-100,"Trade III - Textiles, Apparel and Shoe Imports",veto override,1988-10-04,Rejected,272,152,Y,Y=Right; N=Wrong,900,https://voteview.com/rollcall/RH1000900,,4,"Another trade bill of major importance sought to regulate the influx of textile and shoe imports into the United States. Devastation of these industries over the last decade has been accompanied by an epidemic of plant shutdowns and over 300,000 lost jobs, despite 1974 international trade agreements to provide for the orderly growth of textile and apparel imports. Apparel imports have captured nearly 60% of the U.S. market. In 1988, the Senate completed action on House-passed legislation backed by the AFL-CIO to force compliance with existing trade agreements for textiles while also providing relief for the import-stricken shoe industry. President Reagan had vetoed similar legislation in 1985. Under the new bill, imports of 185 categories of textiles and apparel would be limited to a one percent annual increase, based on 1986 levels. Meanwhile, imports on 15 categories of shoes would be frozen at 1986 levels. As he had done in 1985, President Reagan again vetoed the legislation. By a 272-152 vote on October 4, the House failed to achieve the two-thirds vote needed to override the President's veto. For - Right. Against - Wrong."
1988,House,100,2,6,H.R.,5410,HR5410-100,Foreign Ownership in the United States,passage,1988-10-05,Passed,250,170,Y,Y=Right; N=Wrong,902,https://voteview.com/rollcall/RH1000902,"vote_question 'passage': the AFL-CIO calls this the Bryant amendment, but roll 902 is passage of H.R. 5410, the standalone Bryant bill carrying the same language",4,"One result of the massive trade and federal budget deficits is the increase in U.S. dependence on foreign capital to pay for these debts. Because of the Reagan Administration's policy of devaluing the dollar, U.S. assets have become comparatively cheap - an easy target for foreign takeovers. The result has been an influx of foreign capital into the U.S. to buy not only government securities, but real estate, agricultural land and manufacturing facilities as well. Today, foreign ownership in the U.S. is conservatively estimated at about $1.5 trillion. As foreign investors continue to spend billions of dollars to buy America's productive assets, there is a danger that technology and jobs could move offshore at an accelerated pace. Unfortunately, unlike other governments, the U.S. has no reliable, comprehensive and detailed information about the ever-changing picture of foreign ownership. Thus it is difficult to formulate sound national economic policies to address this situation. As a result, the AFL-CIO supported legislation introduced by Rep. John Bryant (D-Tex.) to require major foreign investors to report their participation in ownership of U.S. assets, and to make this information available to the Executive Branch, the Congress and other authorized individuals. Despite the Reagan Administration's opposition, the House approved the Bryant amendment by a 250-170 vote on October 5. For - Right. Against - Wrong."
1988,House,100,2,7,H.R.,4264,HR4264-100,Fair Wages for Construction Workers,amendment,1988-05-03,Rejected,204,210,N,Y=Wrong; N=Right,579,https://voteview.com/rollcall/RH1000579,,5,"The 1931 Davis-Bacon Act insures that workers on federally financed construction projects will be paid at wage rates that prevail in their community. For over 50 years, this law has assured that contractors who uphold community labor standards have a fair chance to compete for government projects without being underbid by firms using cut-rate labor. It has also protected the government and taxpayers from fly-by-night operators seeking to win federal contracts by paying wages too low to attract competent craftsmen. During debate on a Department of Defense authorization bill, Rep. Charles Stenholm (D-Tex.) offered an amendment designed to undercut a labor-backed proposal to modernize the Davis-Bacon law. Stenholm's amendment would have exempted 80% of all military construction from the fair-wage standards of the Davis-Bacon law by increasing the $2,000 contract exemption threshold to $250,000. By a narrow 204-210 vote on May 3, the House rejected his proposal. For - Wrong. Against - Right."
1988,House,100,2,8,H.R.,1212,HR1212-100,Polygraph Protection,conference report,1988-06-01,Adopted,251,120,Y,Y=Right; N=Wrong,642,https://voteview.com/rollcall/RH1000642,,5,"The use of polygraphs and other so-called ""lie-detectors"" has reached shocking levels in America's workplaces. Workers in the private sector are subjected to more than two million ""lie detector"" tests every year, four times the number given just 10 years ago. According to estimates, at least 200,000 Americans lose jobs or are denied employment opportunities solely because of inaccurate ""lie detector"" tests. Because of the continuing widespread abuse of polygraphs and their lack of reliability, 22 states have limited or outlawed polygraph examinations in the workplace. But a state-by-state approach to banning these devices would take years to accomplish. Thus a uniform federal prohibition is needed. To put an end to this abuse, the House agreed to the conference report on labor-backed legislation to outlaw the use of polygraphs in most private-sector workplaces. The bipartisan legislation - originally sponsored by Reps. Pat Williams (D-Mont.) and Jim Jeffords (R-Vt.) - was approved by a 251-120 vote on June 1. The bill was later signed into law. For - Right. Against - Wrong."
1988,House,100,2,9,H.R.,3396,HR3396-100,PATCO,passage,1988-03-30,Passed,234,180,Y,Y=Right; N=Wrong,534,https://voteview.com/rollcall/RH1000534,,5,"Five years ago, the Professional Air Traffic Controllers Organization (PATCO) went on strike to protest working conditions which posed a safety hazard to the public. President Reagan responded by firing the 11,000 striking PATCO members and making their re-employment by the Federal Aviation Administration (FAA) nearly impossible. As a result, today's federal air traffic control workforce is too small to meet the ever-increasing demands of managing air travel in the nation's skies. For example, in 1986 the FAA hired only 30 new controllers - far below its goal of 482. With growing public concern over airline safety, members of Congress renewed efforts to force the Department of Transportation to rehire fired PATCO workers. Fearing that the FAA would fail to begin the needed rehirings voluntarily, Representatives Guy Molinari (R-N.Y.) and Frank Annunzio (D-Ill.) sponsored a labor-backed bill directing the FAA to rehire 1,000 of PATCO strikers in 1988-89. By a 234-180 vote on March 30, the legislation was approved. For - Right. Against - Wrong."
1988,House,100,2,10,H.R.,387,HR387-100,Pay Equity for Women,passage,1988-09-29,Passed,302,98,Y,Y=Right; N=Wrong,846,https://voteview.com/rollcall/RH1000846,,6,"Equal pay for work of comparable value is a major goal of the American labor movement. In recent years, labor's concern for pay equity has led to legislative and judicial efforts to assure that women workers are not the victims of wage discrimination caused by pay classification plans which fail to compensate them adequately for their level of skills. In the House, the AFL-CIO backed legislation sponsored by Rep. Mary Rose Oakar (D-Ohio) to advance the cause of pay equity for women at the federal level. The Oakar bill provided for an independent study to determine whether the federal government salary structure undervalued jobs that are filled primarily by women. If a determination was made that pay discrimination existed, the measure required development of legislative proposals to close the pay gaps. Pay reductions in predominantly male occupations were specifically prohibited. The key vote on the Oakar bill came on final passage of the legislation which was approved by a 302-98 vote on September 29. For - Right. Against - Wrong."
