year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
2009,House,111,1,11,H.R.,2187,HR2187-111,21st Century Green High-Performing Public School Facilities Act,passage,2009-05-14,Passed,275,155,Y,Y=Right; N=Wrong,258,https://voteview.com/rollcall/RH1110258,,2,"The 21st Century Green High-Performing Public Schools Facilities Act provides $6.4 billion in direct investment for critical school repairs and to encourage energy efficiency. The bill also creates good jobs in the construction industry and stimulates local, state and regional economic activity during the current economic downturn."
2009,House,111,1,12,H.R.,915,HR915-111,FAA Reauthorization Act of 2009,passage,2009-05-21,Passed,277,136,Y,Y=Right; N=Wrong,290,https://voteview.com/rollcall/RH1110290,,3,"The Federal Aviation Administration (FAA) reauthorization bill invests in technology and the nation's airports, creates good jobs and strengthen workers' rights."
2009,House,111,1,13,H.R.,626,HR626-111,Federal Employees Paid Parental Leave Act of 2009,passage,2009-06-04,Passed,258,154,Y,Y=Right; N=Wrong,309,https://voteview.com/rollcall/RH1110309,,3,"The bill provides four weeks of paid parental leave to federal employees to care for the birth or adoption of a child. Without the bill, federal workers must use accrued annual or sick leave if they want to receive pay for any of the time that they are out on parental leave. This policy is particularly difficult for newer, younger employees who have not accrued much leave or employees who have used up their leave."
2009,House,111,1,14,H.R.,2454,HR2454-111,American Clean Energy and Security Act of 2009,passage,2009-06-26,Passed,219,212,Y,Y=Right; N=Wrong,475,https://voteview.com/rollcall/RH1110475,,3,"The American Clean Energy and Security Act would create a ""cap-and-trade"" system for limiting greenhouse gas emissions and set new requirements for electric utilities. It would require utilities to produce 15 percent of the nation's electricity from renewable sources by 2020, with another five percent energy savings from efficiency. It would set new emissions standards for coal-fired power plants, and new energy efficiency and water use standards for buildings and products. It would establish programs to assist energy consumers with higher utility bills as a result of the system. It also would create programs for electrical transmission lines, smart grid technologies, modernizing electricity infrastructure, reduction of emissions, increased energy efficiency, and carbon capture and sequestration. It maintains a diverse energy portfolio for the nation that includes renewable energy, fossil fuels, nuclear power and hydropower, while spurring investment in new energy technologies that will create jobs. It establishes an adjustment at the border for products that do not bear the same carbon costs and provides transition assistance for energy intensive, trade exposed industries."
2009,House,111,1,15,H.R.,3293,HR3293-111,"Department of Labor, HHS, and Education Appropriations Act, 2010",passage,2009-07-24,Passed,264,153,Y,Y=Right; N=Wrong,644,https://voteview.com/rollcall/RH1110644,,3,"The House fiscal year 2010 spending bill for the departments of Labor, Health and Human Services, Education and related federal agencies provides funding for workforce development, public health and education programs. Most of the programs funded by the bill are experiencing unusually high demand for their services as a result of the recession."
2009,House,111,1,16,H.R.,3435,HR3435-111,Supplemental Appropriations for FY2009 for the Consumer Assistance to Recycle and Save Program,passage,2009-07-31,Passed,316,109,Y,Y=Right; N=Wrong,680,https://voteview.com/rollcall/RH1110680,,3,"The ""cash-for-clunkers"" bill provided an additional $2 billion for the vehicle trade-in program, which offers vouchers worth up to $4,500 toward the purchase of new vehicles to consumers who trade in their older, less-efficient models. The program triggered a major surge in new car sales, and helped hard-pressed dealers, manufacturers, suppliers and their workers. At the same time, the program will reduce oil consumption and greenhouse gas emissions by removing older, less efficient vehicles from the road and replacing them with new, higher-mileage vehicles."
2009,House,111,1,17,H.R.,3269,HR3269-111,Corporate and Financial Institution Compensation Fairness Act of 2009,passage,2009-07-31,Passed,237,185,Y,Y=Right; N=Wrong,684,https://voteview.com/rollcall/RH1110684,,4,"The House Corporate and Financial Institution Compensation Fairness Act provides a number of reforms to executive compensation practices at publicly traded companies, including banks and other financial companies receiving federal help under the Troubled Asset Relief Program (TARP) and other federal programs during the current economic downturn. Among other provisions, the bill would allow a company's shareholders to vote annually on executive compensation packages and on ""golden parachute"" compensation packages for outgoing executives in the event of a merger or acquisition."
2009,House,111,1,18,H.R.,3548,HR3548-111,"Worker, Homeownership, and Business Assistance Act of 2009",passage,2009-11-05,Passed,403,12,Y,Y=Right; N=Wrong,857,https://voteview.com/rollcall/RH1110857,,4,"With the numbers of long-term unemployed reaching record levels, the House passed legislation to provide 14 additional weeks of unemployment insurance benefits compensation for the long-term unemployed in every state and an additional six weeks for those who live in states with a three-month unemployment rate of 8.5% or higher. It passed Nov. 5, 2009, and was signed into law the following day."
2009,House,111,1,19,H.R.,3962,HR3962-111,Preservation of Access to Care for Medicare Beneficiaries and Pension Relief Act of 2010,passage,2009-11-07,Passed,220,215,Y,Y=Right; N=Wrong,885,https://voteview.com/rollcall/RH1110885,,4,"The Affordable Health Care for America Act would expand health care coverage to 96% of Americans, rein in insurance company abuses, lower costs for families, businesses and the federal budget, and improve the quality of health care. It included a public health insurance option to lower costs and increase competition, required all but the smallest employers to provide their workers with coverage, or contribute to a fund to make it affordable for workers, and asked the wealthiest in this country to pay their fair share to fund health care."
2009,House,111,1,20,H.R.,4173,HR4173-111,Dodd-Frank Wall Street Reform and Consumer Protection Act,passage,2009-12-11,Passed,223,202,Y,Y=Right; N=Wrong,966,https://voteview.com/rollcall/RH1110966,,4,"The legislation overhauls the country's financial rules, creates a Consumer Financial Protection Agency, brings the financial derivatives market under federal regulation for the first time, imposes restrictions on credit ratings firms, improves investor protections and requires the registration of investment advisers of private pools of capital."
2009,House,111,1,21,H.R.,2847,HR2847-111,The Jobs for Main Street Act,passage,2009-12-16,Passed,217,212,Y,Y=Right; N=Wrong,987,https://voteview.com/rollcall/RH1110987,,4,The financial crisis and recession created an 11 million jobs deficit. The Jobs for Main Street Act begins to address that by redirecting $75 billion in unused bank bailout money—the Troubled Asset Relief Program (TARP)—to fund infrastructure and job investments; and provide additional emergency funding to help families who are suffering.
