year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
1977,House,95,1,11,S.Con.Res.,10,SCONRES10-95,Economic Stimulus,conference report,1977-03-03,Adopted,226,173,Y,Y=Right; N=Wrong,35,https://voteview.com/rollcall/RH0950035,date 1977-03-04 -> 1977-03-03 per Voteview roll 35,3,"Reacting to the need to provide more funds for economic recovery, the House, as part of its third budget resolution revising federal spending for fiscal year 1977, increased President Carter's proposed spending for jobs and local assistance. The extra monies were targeted to such programs as public works, public service jobs and youth employment. The conference report which added $3.4 billion for these economic stimulus programs was approved by a 226-173 vote on Mar. 4. For - Right. Against - Wrong."
1977,House,95,1,12,H.R.,6655,HR6655-95,Community Development Aid,amendment,1977-05-10,Rejected,149,261,N,Y=Wrong; N=Right,199,https://voteview.com/rollcall/RH0950199,,3,In 1977 Congress completed action on legislation extending community development funding assistance to financially depressed cities and locales. During debate on the legislation an effort was made to delete a labor-backed spending formula giving priority to those urban areas most in need. The amendment offered by Rep. Mark Hannaford (D-Calif.) was defeated 149-261 on May 10. For - Wrong. Against - Right.
1977,House,95,1,13,H.R.,6810,HR6810-95,Aid to Cities and States,amendment,1977-05-13,Rejected,127,216,N,Y=Wrong; N=Right,211,https://voteview.com/rollcall/RH0950211,,4,Congress approved legislation to extend and expand the program of counter-cyclical funds to help cities and states maintain public services and thus avoid massive layoff of public workers during periods of high unemployment. During House debate the AFL-CIO opposed an amendment by Rep. Les Aspin (D-Wis.) to rewrite the allocation formula so that a smaller share of the funds would have gone to areas with the highest unemployment. This amendment was beaten 127-216 on May 13. For - Wrong. Against - Right.
1977,House,95,1,14,H.R.,7553,HR7553-95,Water Projects,amendment,1977-06-14,Rejected,194,218,N,Y=Wrong; N=Right,313,https://voteview.com/rollcall/RH0950313,,4,"Federal funding of water resource projects has contributed significantly to the economic development of the nation in such areas as inland water transportation, energy power generation, flood control, water storage and irrigation. These projects have also provided thousands of job opportunities for American workers. In early 1977, the Carter Administration announced its intention to terminate funding for a number of these projects. However, the House on June 14, during debate on a public works appropriations bill rejected 194-218 an Administration supported amendment by Rep. Silvio Conte (R-Mass.) and Butler Derrick (D-S.C.) to kill 16 water projects and cut back one other. For - Wrong. Against - Right."
1977,House,95,1,15,H.R.,8444,HR8444-95,Natural Gas Deregulation,amendment,1977-08-03,Rejected,199,227,N,Y=Wrong; N=Right,468,https://voteview.com/rollcall/RH0950468,,4,"Since the 1955 merger convention the AFL-CIO has fought efforts by the energy industry to deregulate federal price controls on natural gas. Deregulation would cost consumers billions of dollars and have a catastrophic effect on the economy. During House consideration of a national energy policy bill, Rep. Clarence Brown (R-Ohio) offered the industry's deregulation amendment which would cost consumers an estimated $71 billion by 1985. The House rejected Brown's amendment by a 199-227 vote on Aug. 3. For - Wrong. Against - Right."
1977,House,95,1,16,H.R.,8444,HR8444-95,Energy Tax Windfall,amendment,1977-08-04,Rejected,198,223,N,Y=Wrong; N=Right,474,https://voteview.com/rollcall/RH0950474,,4,"President Carter had recommended increased taxes on domestically produced oil in order to encourage conservation through higher prices. The AFL-CIO strongly opposed this rationing through higher taxes. During debate on House legislation which included the so-called crude oil equalization tax, Rep. James Jones (D-Okla.) tried to return a portion of these tax revenues to the oil industry rather than rebating all of the tax revenues to consumers. The AFL-CIO strongly opposed this amendment which was defeated by a 198-223 vote on Aug. 4. For - Wrong. Against - Right."
1977,House,95,1,17,H.R.,9375,HR9375-95,Nuclear Energy Development,amendment,1977-10-19,Adopted,252,165,Y,Y=Right; N=Wrong,620,https://voteview.com/rollcall/RH0950620,,4,"To help meet the nation's energy demands the AFL-CIO has supported development of all energy resources to best determine their feasibility as future energy sources. As part of its energy program the Carter Administration proposed, however, that development of the Clinch River nuclear breeder reactor demonstration project be discontinued. During debate on Oct. 19 on a supplemental appropriations bill the House approved 252-165 an amendment by Rep. Tom Bevil (D-Ala.) restoring $80 million in funding for the Clinch River project. For - Right. Against - Wrong."
1977,House,95,1,18,H.R.,4287,HR4287-95,Mine Safety,substitute,1977-07-15,Rejected,151,188,N,Y=Wrong; N=Right,392,https://voteview.com/rollcall/RH0950392,,5,Legislation to improve federal mine safety laws by consolidating and improving mine safety programs and transferring enforcement functions from the Interior Dept. to the Labor Dept. was signed into law by President Carter in 1977. During House debate on this bill Rep. Ronald Sarasin (R-Mass.) introduced a weaker substitute bill which would have maintained separate laws for hard rock and coal miners. The House rejected the Sarasin substitute by a 151-188 vote on July 15. For - Wrong. Against - Right.
1977,House,95,1,19,H.R.,8444,HR8444-95,Davis-Bacon Wages,amendment,1977-08-02,Adopted,265,161,Y,Y=Right; N=Wrong,463,https://voteview.com/rollcall/RH0950463,,5,"President Carter's national energy program included recommendations to encourage energy conservation by authorizing funds for school, hospital and public building insulation programs. During House debate on the legislation Rep. William Ford (D-Mich.) offered an amendment to extend the wage protections of the Davis-Bacon Act to workers installing insulation. His amendment mandated the payment of the prevailing wage paid for similar work in their areas. By a 265-161 vote on Aug. 2 the House approved the Ford amendment. For - Right. Against - Wrong."
1977,House,95,1,20,H.R.,9346,HR9346-95,Social Security,amendment,1977-10-27,Adopted,268,149,N,Y=Wrong; N=Right,647,https://voteview.com/rollcall/RH0950647,,5,"In 1977 the Congress approved legislation to stabilize the financing of the social security system. During House consideration of the bill, Rep. William Ketchum (R-Calif.) offered a crippling amendment phasing out the present limitation on the outside earnings of a social security recipient thus increasing the number of eligible beneficiaries. An increase in employee payroll taxes would finance this provision. His amendment primarily benefits higher income beneficiaries working full time at the expense of higher taxes on low and middle income wage earners. The House approved the amendment by a 268-149 vote on Oct. 27. For - Wrong. Against - Right."
1977,House,95,1,21,H.R.,7555,HR7555-95,Education and Health Funding,amendment,1977-06-16,Rejected,72,334,N,Y=Wrong; N=Right,323,https://voteview.com/rollcall/RH0950323,,5,"During House consideration of 1978 Labor-HEW appropriations, Rep. Bob Michel (R-Ill.) attempted to slash $563.5 million in federal funds for 11 health, education and elderly programs. Opposed by labor, his amendment was beaten 72-334 on June 16. For - Wrong. Against - Right."
1977,House,95,1,22,H.R.,1746,HR1746-95,Rhodesia Boycott,passage,1977-03-14,Passed,250,146,Y,Y=Right; N=Wrong,58,https://voteview.com/rollcall/RH0950058,,5,"In violation of a United Nations embargo against importing commodities from the racist Rhodesian government, the United States has been importing chromium ore since 1971. That year Sen. Harry Byrd (Ind-Va.) won Senate approval of a proviso prohibiting U.S. adherence to the boycott when it involved strategic materials such as chrome. In 1977, with the strong support of the Carter Administration, Congress approved legislation repealing the Byrd amendment. The House passed its version of the bill by a 250-146 vote on Mar. 14. For - Right. Against - Wrong."
1977,House,95,1,23,H.R.,5294,HR5294-95,Aid to Consumers,passage,1977-04-04,Passed,199,198,Y,Y=Right; N=Wrong,106,https://voteview.com/rollcall/RH0950106,,5,Legislation to outlaw abusive tactics by bill collection agencies was passed by Congress in 1977 and signed into law by President Carter. The legislation curbed harassment of consumers at their workplace and disallowed such practices as late night phone calls and false representation. The House passed the consumer protection legislation by a narrow 199-198 vote on Apr. 4. For - Right. Against - Wrong.
