year,chamber,congress,session,aflcio_num,bill_type,bill_number,bill_id,bill_title,vote_question,date,result,yea_total,nay_total,aflcio_position,aflcio_label,voteview_rollnumber,voteview_url,corrections,source_page,aflcio_description
2024,Senate,118,2,1,S.J.Res.,38,SJRES38-118,"S.J.Res. 38, Dealing with Buy America Requirements",veto override,2024-02-29,Rejected,50,47,N,Y=Wrong; N=Right,413,https://voteview.com/rollcall/RS1180413,"vote_question 'passage' -> 'veto override': the roll call's own question is 'On Overriding the Veto'. The scorecard's value was inferred from its prose, which the 11 Aug 2026 review measured at ~8% wrong",6,"This joint resolution nullifies the final rule issued by the Federal Highway Administration titled Waiver of Buy America Requirements for Electric Vehicle Chargers and published on Feb. 21, 2023. The rule temporarily waives the Buy America requirements for steel, iron, manufactured products and construction materials in electric vehicle (EV) chargers."
2024,Senate,118,2,2,H.J.Res.,98,HJRES98-118,"S.J.Res. 49, Resolution of Disapproval on Joint Employer Rule",passage,2024-04-10,Passed,50,48,N,Y=Wrong; N=Right,474,https://voteview.com/rollcall/RS1180474,"bill number: the scorecard prints S.J.Res. 49, which drew no roll call at all in the 118th Senate. What the Senate passed 50-48 on 10 Apr 2024 is the House's H.J.Res. 98, roll 474 - the same resolution of disapproval of the NLRB joint employer rule, and the measure the record's House twin also cites; bill number: the scorecard prints S.J.Res. 49; roll 474 is on H.J.Res. 98. bill_number follows the roll call and the description keeps the scorecard's words; vote_question 'veto override' -> 'passage': the roll call's own question is 'On the Joint Resolution'. The scorecard's value was inferred from its prose, which the 11 Aug 2026 review measured at ~8% wrong",6,"The AFL-CIO opposed the vote to overturn the National Labor Relations Board's 2023 Joint Employer Rule. The rule restores a reasonable standard recognizing entities with control over working conditions as joint employers, ensuring compliance with the National Labor Relations Act and protecting workers’ rights to collective bargaining. Overriding the veto would revert to a restrictive Trump-era standard, creating uncertainty and undermining workers' rights without substantiated threats to business models like franchising or staffing services."
2024,Senate,118,2,3,H.R.,3935,HR3935-118,"H.R. 3935, The FAA Reauthorization Act of 2024",passage,2024-05-09,Passed,88,4,Y,Y=Right; N=Wrong,514,https://voteview.com/rollcall/RS1180514,,6,"This bill reauthorizes the Federal Aviation Administration (FAA) through FY 2028, covering such activities as airport planning, facilities, equipment and operations, as well as reauthorizing the National Transportation Safety Board through FY 2028. It directs the FAA to increase air traffic controller hiring targets and establishes a workforce development program to support the education, recruitment and retention of aviation professionals. The bill also creates an FAA ombudsman to address inquiries or objections regarding aircraft certifications, pilot certificates and operational approvals. It raises the commercial airline pilot retirement age to 67, prohibits aircraft dispatchers from working remotely except in emergencies, and requires the Department of Transportation (DOT) to ensure the aircraft boarding and deplaning process is accessible for individuals with disabilities. DOT is also tasked with ensuring young children are seated next to an accompanying adult without additional fees when adjacent seats are available. The bill prohibits the FAA from requiring mask-wearing or COVID-19 vaccines for passengers, air carrier employees or FAA employees. It also requires the FAA to issue rules to update unmanned aircraft (drone) operations, including those beyond the visual line of sight, and to establish certification and operational rules for pilots of powered-lift aircraft capable of vertical takeoff and landing."
2024,Senate,118,2,4,S.,4381,S4381-118,"S. 4381, Right to Contraception Act",cloture,2024-06-05,Rejected,51,39,Y,Y=Right; N=Wrong,542,https://voteview.com/rollcall/RS1180542,"vote_question 'passage' -> 'cloture': the roll call's own question is 'On Cloture on the Motion to Proceed'. The scorecard's value was inferred from its prose, which the 11 Aug 2026 review measured at ~8% wrong",7,"A bill to protect an individual's ability to access contraceptives and to engage in contraception, and to protect a health care provider's ability to provide contraceptives, contraception and information related to contraception."
2024,Senate,118,2,5,,,,"P.N. 1357, Confirmation of Anne Marie Wagner to the Federal Labor Relations Authority",confirmation,2024-07-10,Passed,55,37,Y,Y=Right; N=Wrong,562,https://voteview.com/rollcall/RS1180562,,7,"Working people supported the confirmation of Anne Marie Wagner to the Federal Labor Relations Authority (FLRA). Wagner is highly qualified to be a member of the FLRA. She brings decades of experience with the Office of Special Counsel, the Merit Systems Protection Board and the U.S. Government Accountability Office Personnel Appeals Board to the FLRA. Wagner’s experience with federal employee relations and appeals led the Senate Committee on Homeland Security & Government Affairs to report her nomination with a strong bipartisan vote."
2024,Senate,118,2,6,,,,"P.N. 1789, Confirmation of Lauren McFerran as Chair of the National Labor Relations Board",cloture,2024-12-11,Rejected,49,50,Y,Y=Right; N=Wrong,672,https://voteview.com/rollcall/RS1180672,"vote_question 'confirmation' -> 'cloture': the roll call's own question is 'On the Cloture Motion'. The scorecard's value was inferred from its prose, which the 11 Aug 2026 review measured at ~8% wrong",7,"The NLRB is the sole venue whereby most private sector workers’ rights to organize and collectively bargain are enforced. With workers turning to the board for representation elections and the enforcement of their rights in increasing numbers, the agency’s seats need to be filled to tackle this increasing workload. And it is vital that the board is composed of individuals like Chair McFerran who believe in its mission."
2024,Senate,118,2,7,H.R.,82,HR82-118,"S. 597, Social Security Fairness Act",passage,2024-12-21,Passed,76,20,Y,Y=Right; N=Wrong,690,https://voteview.com/rollcall/RS1180690,,7,"The Windfall Elimination Provision (WEP) penalizes retirees who have spent their career in public service but who also have paid into Social Security at some point while working in the private sector. Although these retirees do not expect to receive Social Security benefits for their years of public sector service for which they did not pay FICA tax, it is not fair that their Social Security benefits for their private sector work—or for the private sector work of their spouses—are reduced as a result of a 1983 change in federal law intended to address the false perception that such federal retirees were “double dipping.” These provisions are grossly unfair as the Social Security benefits of private sector workers are not reduced if they receive benefits from private pension plans. These federal retirees have earned their Social Security benefits and should receive them. Together, the WEP-Government Pension Offset (GPO) provisions adversely affect approximately 25% of public sector workers. According to 2022 data, more than 2 million Social Security beneficiaries are affected by the WEP, and almost three-quarters of a million beneficiaries had spousal or widow(er) benefits reduced by the GPO."
